"CUST_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU5253","ORVAL","GILLESPIE","CA","West","M","IT Staff","No",35,1,66354,1,1,1,1,"DIVORCED",0,0,644,55.39,3554,2,2500,5,1,1,500,2,2500,23588.5,"HIGH"
"CU9916","CARROLL","RITCHIE","CA","West","M","Mason","No",66,1,62717,1,1,1,1,"DIVORCED",0,2900,1756,53.12,3585,7,2200,2,1,1,1000,2,500,25779.25,"HIGH"
"CU9917","CALVIN","CARNES","DC","NorthEast","M","PROF-2","No",44,0,64880,6,1,1,4,"MARRIED",0,0,25,53.06,0,0,1700,0,1,0,1000,1,1700,20620,"MEDIUM"
"CU9918","RUSSELL","HOLBROOK","MI","Midwest","F","PROF-8","No",57,1,63406,1,1,1,1,"DIVORCED",0,0,25,53.08,0,1,2000,1,1,1,1000,1,2000,25051.5,"HIGH"
"CU9919","ALEC","FINNEY","NC","South","M","First-line Manager","No",21,0,70166,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,1000,0,1,0,1000,1,1000,25141.5,"HIGH"
"CU9920","DELMER","MILTON","MI","Midwest","M","IT Staff","Yes",23,1,64739,3,1,1,3,"DIVORCED",0,2551,25,53.6,1102,14,2500,4,1,1,1000,1,1,18984.75,"MEDIUM"
"CU9921","MAIRE","QUICK","NY","NorthEast","F","Truck Driver","No",46,1,71650,1,1,1,1,"DIVORCED",0,0,25,53.06,0,0,2000,0,1,1,1000,1,2000,26012.5,"HIGH"
"CU9922","LINDSAY","NEWELL","NY","NorthEast","M","Administrator","No",52,1,65800,3,1,1,4,"DIVORCED",4631,5801,7438,54.7,13785,2,3000,5,1,4,1000,7,1,22650,"HIGH"
"CU9924","SHAWNA","WALDRON","NY","NorthEast","F","PROF-39","No",34,0,62144,1,1,2,1,"MARRIED",0,0,122,52.99,131,2,1100,2,2,1,700,1,1100,37436,"VERY HIGH"
"CU9925","RALPH","VAZQUEZ","MI","Midwest","M","DBA","Yes",47,0,70214,1,1,1,1,"MARRIED",0,2500,117,53.12,404,2,1600,2,1,1,1000,1,500,30753.5,"VERY HIGH"
"CU9926","ARTHUR","WOOD","MN","West","M","Programmer/Developer","No",23,1,71487,3,1,1,3,"SINGLE",0,301,25,53.23,0,0,500,3,1,2,1000,1,500,20671.75,"MEDIUM"
"CU9927","FELTON","MCKNIGHT","NY","NorthEast","M","Bank Teller","No",26,0,58319,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,1801,0,1,1,1000,1,1801,22679.75,"HIGH"
"CU9928","CLARINDA","RUBIO","NY","NorthEast","F","Construction Laborer","Yes",32,1,64343,1,1,1,1,"MARRIED",0,1150,25,54.02,629,18,929,5,1,3,700,1,400,22785.75,"HIGH"
"CU8845","CAREY","HUTCHINS","CA","West","F","PROF-36","No",30,1,57173,5,1,1,5,"DIVORCED",0,0,25,53.48,5403,5,2500,4,1,1,1500,1,2500,14793.25,"MEDIUM"
"CU8846","LAWRENCE","EASON","MI","Midwest","M","PROF-4","No",33,1,66663,3,1,1,3,"SINGLE",44,350,498,53.27,655,7,635,3,1,2,1500,2,635,20465.75,"MEDIUM"
"CU8847","HERSCHEL","DOBBINS","FL","South","M","Cashier","No",34,0,67361,4,1,1,4,"MARRIED",0,600,25,53.26,0,2,1000,3,1,2,1500,1,1000,24240.25,"HIGH"
"CU8848","JERROD","WILLS","WI","Midwest","M","Programmer/Developer","Yes",25,0,70048,3,0,0,3,"SINGLE",0,750,25,53.1,0,5,0,2,0,3,1500,3,0,15512,"MEDIUM"
"CU8849","GRADY","WHEATLEY","MI","Midwest","M","Dentist","No",29,0,66759,3,1,1,3,"SINGLE",0,250,25,53.16,815,1,650,2,1,2,1500,1,650,25089.75,"HIGH"
"CU8850","GALE","LARSEN","MI","Midwest","M","Programmer/Developer","No",24,1,61185,3,1,0,3,"SINGLE",0,750,25,53.16,642,1,0,2,0,3,1500,1,0,8196.25,"LOW"
"CU8851","THEODORA","NUMBERS","NC","South","F","PROF-47","No",34,1,72788,1,1,1,1,"MARRIED",0,700,163,53,170,2,1400,2,1,3,1500,1,300,25097,"HIGH"
"CU8852","EMANUEL","ALFARO","WA","West","M","Veterinarian","Yes",28,1,68388,1,1,2,1,"DIVORCED",0,650,25,53.44,312,15,2000,4,2,2,1500,1,300,33397,"VERY HIGH"
"CU8853","TORIE","FINLEY","NY","NorthEast","F","PROF-62","No",34,1,55962,5,1,1,5,"DIVORCED",0,2200,25,53.79,3037,4,2031,4,1,1,1500,1,2031,14890.5,"MEDIUM"
"CU8854","ALONSO","JENNINGS","NY","NorthEast","M","Truck Driver","No",31,1,64932,3,1,1,3,"MARRIED",0,250,25,53.28,280,6,1500,3,1,2,1500,1,1500,19833,"MEDIUM"
"CU13686","ROLANDO","HOLLINGSWORTH","NY","NorthEast","M","Mason","No",27,0,70738,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1000,1,0,21384.5,"MEDIUM"
"CU13687","ROMAN","PRYOR","MI","Midwest","M","Plumber","No",29,0,61238,1,1,1,1,"MARRIED",0,600,25,53.35,167,2,957,3,1,2,1000,1,957,26709.5,"HIGH"
"CU13688","JOEY","FAULK","NY","NorthEast","M","Programmer/Developer","Yes",20,1,71327,3,1,0,3,"SINGLE",0,500,1498,53.16,1554,18,0,2,0,2,1000,1,0,10331.75,"LOW"
"CU13689","NATHANIEL","CLINTON","NC","South","M","Secretary","Yes",19,0,57880,3,1,1,3,"SINGLE",0,500,25,53.36,0,7,190,3,1,2,1000,2,190,21870,"MEDIUM"
"CU13691","CECIL","STARKEY","NY","NorthEast","M","Veterinarian","No",30,0,56917,3,1,1,3,"MARRIED",0,250,25,53.06,0,0,1600,0,1,2,1500,1,1600,22729.25,"HIGH"
"CU13692","LUIGI","HOOVER","NY","NorthEast","M","Programmer/Developer","Yes",21,0,63665,3,1,1,3,"SINGLE",0,500,25,53.09,0,4,536,1,1,2,1000,1,536,23516.25,"HIGH"
"CU13694","ARNOLD","DONAHUE","NY","NorthEast","M","Programmer/Developer","No",19,0,70165,3,1,1,3,"SINGLE",0,500,25,53,142,8,253,2,1,2,1000,3,253,24941.25,"HIGH"
"CU13695","ROSS","MOON","NY","NorthEast","M","Programmer/Developer","No",20,1,63342,3,1,0,3,"SINGLE",0,500,25,53.03,115,10,0,2,0,2,1000,1,0,8335.5,"LOW"
"CU13696","KELLEY","BARKSDALE","NY","NorthEast","M","IT Staff","Yes",24,1,71939,3,1,1,3,"MARRIED",0,1000,25,54.85,508,4,1000,5,1,3,1000,1,1000,20884.75,"MEDIUM"
"CU8044","AL","ROWAN","CA","West","M","Publisher","No",51,0,61594,1,1,1,1,"DIVORCED",0,0,25,53,0,5,2850,2,1,1,1000,1,2850,28998.5,"HIGH"
"CU8047","OMEGA","WARE","NY","NorthEast","F","PROF-29","No",45,1,68796,5,1,1,5,"MARRIED",0,1050,25,53.24,1988,3,1800,3,1,1,1000,1,1800,19199,"MEDIUM"
"CU8048","BENNIE","BLISS","CA","West","M","Programmer/Developer","No",26,0,57466,3,1,1,3,"SINGLE",0,0,25,53.24,0,0,500,3,1,1,1000,1,500,22466.5,"HIGH"
"CU8049","REANNA","RAYMOND","CA","West","F","Bank Teller","No",50,1,66546,1,1,1,1,"MARRIED",0,800,11441,53.36,11680,11,1304,3,1,3,700,6,1304,25136.5,"HIGH"
"CU5047","LEATHA","GALLAGHER","NY","NorthEast","F","Lab Technician","Yes",44,0,65100,1,1,1,1,"DIVORCED",0,3900,1569,53.57,2947,2,4500,4,1,1,500,6,1200,29175,"HIGH"
"CU5048","WARNER","LI","CA","West","M","Construction Laborer","Yes",31,0,62207,3,1,1,3,"SINGLE",0,300,25,53.13,184,3,500,2,1,2,500,0,500,24151.75,"HIGH"
"CU5049","KENT","NUMBERS","OR","West","M","Administrative Assistant","No",32,0,60788,0,1,0,2,"SINGLE",0,1656,25,53.33,589,4,0,3,0,3,500,0,506,19397,"MEDIUM"
"CU5050","EVELYNE","OCHOA","NY","NorthEast","F","PROF-10","No",40,1,62978,1,1,1,4,"MARRIED",0,16750,25,56.01,2530,4,6000,6,1,2,900,9,2000,24744.5,"HIGH"
"CU5590","FUMIKO","RAMOS","MI","Midwest","F","Not specified","No",73,1,59035,1,1,2,1,"DIVORCED",57093,5200,25,56.79,61627,2,2672,6,2,6,1400,2,2672,35558.75,"VERY HIGH"
"CU5591","TINISHA","HARRINGTON","NY","NorthEast","F","Cashier","No",37,1,58599,1,1,1,1,"MARRIED",25120,7900,8096,53.59,34315,5,8000,4,1,4,900,0,2600,21849.75,"MEDIUM"
"CU5592","FRANCES","DECKER","MI","Midwest","M","PROF-8","Yes",58,0,54899,1,1,2,1,"MARRIED",0,1810,25,54.41,1950,2,1220,5,2,1,1700,2,450,38024.75,"VERY HIGH"
"CU5593","MELINDA","HINSON","CA","West","F","Accountant","No",46,0,66123,1,1,1,1,"DIVORCED",0,7000,25,53.27,1112,2,2400,3,1,4,1500,0,900,29630.75,"HIGH"
"CU5595","YUNG","PULLIAM","MI","Midwest","F","Author","No",67,1,74192,1,1,2,1,"MARRIED",0,1800,1011,53.04,2064,11,1500,2,2,3,1500,0,1500,38748,"VERY HIGH"
"CU9310","IDELLA","CAUDILL","NY","NorthEast","F","Clerical","No",29,0,68042,1,1,1,1,"MARRIED",94619,7800,269,54.8,112240,2,5000,5,1,4,1500,3,300,28410.5,"HIGH"
"CU9312","ROCCO","POLLOCK","IL","Midwest","M","Programmer/Developer","No",37,1,76623,0,1,1,2,"SINGLE",0,0,25,53.07,515,1,600,1,1,0,1500,1,600,28855.75,"HIGH"
"CU13703","HARRY","CRAIN","MI","Midwest","M","Programmer/Developer","Yes",20,0,71588,3,1,0,3,"SINGLE",0,500,25,53.24,101,3,0,3,0,2,1000,1,0,15397,"MEDIUM"
"CU13704","GAYLE","WEEKS","NY","NorthEast","M","Programmer/Developer","Yes",22,0,61930,3,0,0,3,"SINGLE",0,500,25,53,0,17,0,2,0,2,1000,2,0,13182.5,"LOW"
"CU13705","CHRIS","CARNES","NY","NorthEast","M","PROF-41","No",28,0,64670,1,0,0,1,"SINGLE",0,0,25,53.04,0,1,0,2,0,0,1000,1,0,17467.5,"MEDIUM"
"CU13706","FATIMAH","WARD","NY","NorthEast","F","PROF-5","No",48,0,62201,1,1,1,1,"MARRIED",0,0,25,53.08,0,13,700,1,1,1,600,1,700,28850.25,"HIGH"
"CU13708","TAYLOR","CLEARY","MN","West","M","Mason","No",39,0,60644,4,1,1,4,"SINGLE",0,0,25,53.06,0,0,307,0,1,0,600,1,307,23061,"HIGH"
"CU13709","TOBY","NEWBERRY","NY","NorthEast","F","Administrative Assistant","No",61,0,68987,3,1,1,4,"DIVORCED",0,0,25,53.1,0,5,3000,2,1,0,1500,1,3000,29346.75,"HIGH"
"CU13710","LENNY","URBAN","NY","NorthEast","M","Programmer/Developer","No",22,1,63533,3,1,1,3,"MARRIED",0,500,109,53.08,157,17,811,1,1,2,1000,1,811,18583.25,"MEDIUM"
"CU13711","KENT","WILLIAMS","NY","NorthEast","M","Programmer/Developer","Yes",25,0,63157,3,0,0,3,"SINGLE",0,450,25,53.08,0,0,0,1,0,2,1000,1,0,13789.25,"LOW"
"CU13712","DAVID","LAMBERT","NY","NorthEast","F","Programmer/Developer","Yes",28,0,60275,5,1,0,5,"SINGLE",0,450,25,53.04,369,0,0,2,0,2,1000,1,0,10368.75,"LOW"
"CU13713","DIMPLE","OLEARY","NY","NorthEast","F","PROF-26","No",29,0,62356,1,1,1,1,"MARRIED",0,500,25,53.77,729,2,1700,4,1,2,1000,3,1700,26989,"HIGH"
"CU13715","FILIBERTO","KRAMER","NY","NorthEast","M","Programmer/Developer","No",20,1,71450,3,1,1,3,"MARRIED",0,1200,2190,53.31,2247,11,672,3,1,3,1000,1,200,20362.5,"MEDIUM"
"CU13716","ALISE","SWARTZ","NY","NorthEast","F","Author","No",67,0,61964,1,1,1,1,"MARRIED",0,0,25,53.11,0,2,900,2,1,0,700,1,900,30691,"VERY HIGH"
"CU13717","LEVI","BLACK","CA","West","M","Waiter/Waitress","No",20,0,57874,3,1,1,3,"SINGLE",0,0,25,53.06,125,2,135,0,1,0,1000,1,135,21968.5,"MEDIUM"
"CU13719","EMIL","STONER","NV","Southwest","M","PROF-10","No",34,1,61842,1,1,1,1,"DIVORCED",0,2850,121,53.49,636,14,3000,4,1,1,1000,1,3000,22360.5,"HIGH"
"CU13720","HANS","PALACIOS","NY","NorthEast","M","First-line Manager","No",33,0,61503,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,1200,0,1,1,700,1,1200,24175.75,"HIGH"
"CU13721","GIL","TRAYLOR","NY","NorthEast","M","PROF-26","No",47,1,58264,1,1,1,1,"DIVORCED",0,0,25,53.08,0,1,2220,1,1,0,1000,1,2220,22766,"HIGH"
"CU13722","MYRON","DUNCAN","NY","NorthEast","M","Programmer/Developer","No",24,1,70907,3,1,1,3,"MARRIED",0,3250,375,53.28,476,0,1500,3,1,1,1000,1,1500,20626.75,"MEDIUM"
"CU13723","DELMER","DIAMOND","MI","Midwest","M","Construction Laborer","No",29,0,62412,0,0,0,2,"SINGLE",0,0,25,53.06,0,1,0,0,0,0,1000,1,0,19503,"MEDIUM"
"CU13724","CONRAD","HOLBROOK","NY","NorthEast","M","Programmer/Developer","No",21,1,70584,3,1,1,3,"MARRIED",0,0,25,52.93,141,3,800,2,1,0,1000,9,800,20246,"MEDIUM"
"CU13725","EZEQUIEL","COLEMAN","CA","West","M","Nurse","No",29,0,61844,1,0,0,1,"SINGLE",0,0,25,53.1,0,0,0,2,0,0,1000,1,0,16861,"MEDIUM"
"CU13726","SHAWN","KAUFMAN","CA","West","M","Truck Driver","Yes",29,1,58467,3,1,1,3,"DIVORCED",0,2650,109,53.99,236,13,3000,5,1,1,1000,1,450,18016.75,"MEDIUM"
"CU13727","AFTON","MONTANO","NY","NorthEast","F","Medical Doctor","No",55,0,59763,1,1,1,1,"DIVORCED",0,1501,25,53.85,1120,1,2500,4,1,3,1000,1,1,28940.75,"HIGH"
"CU13728","STEPHAN","NOVAK","NY","NorthEast","M","Programmer/Developer","No",23,0,65928,3,1,0,3,"SINGLE",0,550,171,53.21,183,5,0,3,0,2,1000,1,0,14282,"MEDIUM"
"CU13729","EARTHA","MCCARTY","NY","NorthEast","F","Publisher","Yes",64,1,68564,3,1,1,4,"WIDOWED",1786,5400,692,55.45,3148,3,7000,5,1,4,3500,1,500,24541,"HIGH"
"CU13730","CLIFTON","CAIN","MI","Midwest","M","Programmer/Developer","No",21,0,60685,3,0,0,3,"SINGLE",0,0,25,53.06,0,0,0,0,0,1,1000,1,0,12771.25,"LOW"
"CU9057","LORILEE","JEWELL","MN","West","F","Construction Laborer","No",42,1,68764,3,1,1,4,"MARRIED",6970,800,3873,53.33,11354,2,1050,3,1,3,800,1,1050,22391,"HIGH"
"CU9058","SANG","CONNOLLY","CA","West","M","Waiter/Waitress","No",65,1,67841,6,1,1,4,"MARRIED",0,0,206,53.74,1428,3,1400,4,1,0,800,6,1400,18460.25,"MEDIUM"
"CU4571","NATHANIAL","EGAN","MN","West","M","Dentist","No",28,0,58086,3,1,1,3,"MARRIED",0,0,1236,53.13,1739,15,700,2,1,1,1000,3,700,22821.5,"HIGH"
"CU15819","MICHAEL","JORGENSEN","NY","NorthEast","M","PROF-12","No",28,0,76897,3,1,1,4,"SINGLE",0,0,25,53.06,0,0,380,0,1,0,1500,4,380,28024.25,"HIGH"
"CU15821","RASHAD","JEFFERSON","NY","NorthEast","M","Sales Representative","No",22,0,75552,3,1,1,3,"MARRIED",0,0,159,53.08,172,8,1000,1,1,1,1500,4,1000,26588,"HIGH"
"CU15822","DIANE","FAY","CA","West","F","Bank Teller","No",33,0,86815,1,1,1,1,"MARRIED",13,250,25,52.98,548,10,750,2,1,2,2500,4,750,33503.75,"VERY HIGH"
"CU15823","ASIA","CRUM","NY","NorthEast","F","PROF-1","No",63,1,58476,1,1,1,1,"MARRIED",0,1700,106,53.15,267,1,1730,2,1,3,2500,3,300,24419,"HIGH"
"CU15824","NOAH","BLAIR","MI","Midwest","M","Nurse","No",0,0,74025,0,1,0,2,"SINGLE",0,0,25,53.06,508,0,0,0,0,0,1500,4,0,0,"LOW"
"CU15825","LAMONT","CONRAD","NY","NorthEast","M","PROF-10","No",0,0,58850,0,1,0,2,"SINGLE",0,700,25,53.09,1060,0,0,1,0,3,1300,4,0,0,"LOW"
"CU15826","HOWARD","SOLIS","FL","South","M","Law Enforcement Officer","No",0,0,70576,0,1,0,2,"SINGLE",0,0,25,53.07,505,1,0,1,0,0,1500,4,0,0,"LOW"
"CU15827","KENDALL","PARRA","CA","West","M","Software Engineer","No",0,0,68368,0,1,0,2,"SINGLE",0,0,25,53.07,521,1,0,1,0,0,1500,4,0,0,"LOW"
"CU15829","ARNOLD","CASEY","CA","West","M","Nurse","No",0,0,56139,0,1,0,2,"SINGLE",0,0,25,53.08,660,1,0,1,0,0,1500,4,0,0,"LOW"
"CU15830","JACQUES","QUINTERO","NY","NorthEast","M","Clerical","No",0,0,57093,0,1,0,2,"SINGLE",0,0,25,53.07,507,1,0,1,0,0,1500,4,0,0,"LOW"
"CU5125","CLINT","STARK","OR","West","M","Administrative Assistant","No",31,0,67740,0,1,0,2,"SINGLE",0,2445,639,53.16,1224,4,0,2,0,1,600,0,545,21035,"MEDIUM"
"CU5133","DARRYL","DUNN","MI","Midwest","M","IT Staff","Yes",25,1,65756,3,1,2,3,"DIVORCED",0,3000,25,54.25,1792,2,3500,5,2,1,1000,0,550,29439,"HIGH"
"CU5141","BARBERA","HANKINS","MI","Midwest","F","Waiter/Waitress","No",32,1,58653,1,1,1,1,"MARRIED",0,2200,241,53.37,792,13,1500,3,1,1,900,2,600,21363.25,"MEDIUM"
"CU5159","DEADRA","GREENBERG","CA","West","F","Veterinarian","Yes",32,1,61912,1,1,2,4,"DIVORCED",0,4100,254,55.85,2740,4,2600,6,2,1,1300,0,1300,33678,"VERY HIGH"
"CU5189","ALBINA","BRADFORD","MI","Midwest","F","PROF-14","No",44,1,82049,1,1,1,1,"DIVORCED",0,5900,25,53.79,2044,2,4500,4,1,4,4000,2,4500,28412.25,"HIGH"
"CU5198","CODY","DUTTON","NY","NorthEast","M","PROF-66","No",42,0,63913,3,1,1,2,"MARRIED",0,300,971,53.47,1744,9,1000,4,1,3,500,0,1000,25178.25,"HIGH"
"CU5206","ARLETTE","FRANKLIN","MI","Midwest","F","PROF-6","No",28,1,58142,5,1,2,5,"DIVORCED",0,5300,4126,53.47,4664,4,3000,4,2,4,1500,0,900,24835.5,"HIGH"
"CU5215","COLEMAN","QUINONES","MN","West","M","PROF-13","No",24,0,62033,3,1,2,3,"SINGLE",0,0,25,53.06,0,0,327,0,2,0,1000,3,327,33408.25,"VERY HIGH"
"CU5248","MILES","MCKINNON","CA","West","M","IT Staff","No",0,0,64483,0,1,0,2,"SINGLE",0,0,25,53.06,509,0,0,0,0,0,900,3,0,0,"LOW"
"CU5255","EMERSON","RICE","NY","NorthEast","M","Administrative Assistant","Yes",0,1,62301,0,1,0,2,"SINGLE",0,12600,25,57.58,2703,6,0,6,0,4,1500,3,2500,0,"LOW"
"CU5263","TOMMIE","BARLOW","CA","West","M","PROF-16","Yes",57,1,65653,6,1,1,4,"DIVORCED",0,2940,25,55.53,2673,11,2500,6,1,1,500,0,600,17113.25,"MEDIUM"
"CU5272","HUBERT","MESSER","CA","West","M","Not specified","No",37,1,62506,1,1,1,1,"DIVORCED",0,4200,4293,53.65,4972,2,3001,4,1,1,1000,3,750,22826.5,"HIGH"
"CU5281","TARI","MAYER","NV","Southwest","F","IT Staff","Yes",43,1,60327,5,1,1,5,"DIVORCED",0,3797,27,53.45,1069,3,2300,4,1,1,500,0,897,16881.75,"MEDIUM"
"CU5311","SHERMAN","POTTS","NY","NorthEast","M","Administrative Assistant","Yes",47,1,66548,1,1,1,1,"DIVORCED",0,3360,1081,54.12,2807,18,2000,5,1,4,1500,0,760,24837,"HIGH"
"CU5320","SCOTT","BRENNER","NY","NorthEast","M","IT Staff","No",41,0,69808,2,1,1,2,"MARRIED",0,0,25,53.06,506,0,6500,0,1,1,900,0,6500,28552,"HIGH"
"CU5328","DEWAYNE","FARRAR","OR","West","M","PROF-12","Yes",34,1,59508,3,1,1,3,"SINGLE",0,1100,25,53.09,633,16,533,1,1,3,500,0,533,18777,"MEDIUM"
"CU5336","GONZALO","CARROLL","CA","West","M","Mason","No",0,1,64633,0,1,1,2,"MARRIED",0,2550,154,53.1,721,3,816,2,1,2,1500,0,600,0,"LOW"
"CU5345","DANIEL","RANDALL","DC","NorthEast","M","Secretary","No",44,1,69111,1,1,1,1,"DIVORCED",0,7000,1333,52.75,2637,3,3500,2,1,4,900,0,1400,25177.75,"HIGH"
"CU11752","RICHARD","GORDON","OR","West","M","Programmer/Developer","No",27,0,71539,3,0,0,3,"SINGLE",0,0,25,53.13,0,0,0,2,0,1,1000,1,0,16084.75,"MEDIUM"
"CU11755","JARRETT","MARINO","MI","Midwest","M","Dentist","No",27,1,58312,3,1,1,3,"MARRIED",0,450,25,53.63,143,17,1100,4,1,2,1000,2,1100,17778,"MEDIUM"
"CU11756","MARY","CAPPS","CA","West","M","PROF-2","No",0,0,76507,0,0,0,2,"SINGLE",0,0,25,53.06,0,1,0,0,0,0,1500,1,0,0,"LOW"
"CU11757","RICHIE","VICK","CA","West","M","PROF-4","No",31,0,59797,3,1,1,3,"MARRIED",0,400,1208,53,1236,2,700,2,1,2,600,2,700,23549.25,"HIGH"
"CU11758","NICKOLAS","CALHOUN","CA","West","M","Dentist","Yes",24,0,66793,2,1,0,2,"SINGLE",0,500,25,53.74,242,18,0,4,0,2,1000,1,0,16098.25,"MEDIUM"
"CU11759","EDGAR","AMOS","CA","West","M","Cashier","No",25,0,67073,3,1,1,3,"MARRIED",0,0,140,53.11,151,13,700,2,1,1,1000,2,700,24768.25,"HIGH"
"CU11760","SIDNEY","ROCKWELL","NY","NorthEast","M","Administrative Assistant","Yes",39,1,76005,3,1,1,3,"DIVORCED",0,1800,25,53.31,865,2,2180,3,1,3,1500,1,600,23401.25,"HIGH"
"CU11762","EDWINA","RODGERS","CA","West","F","IT Staff","Yes",46,0,67962,1,1,1,1,"MARRIED",0,750,25,54.05,329,4,1500,5,1,3,1500,1,1500,30090.5,"VERY HIGH"
"CU11763","COREY","BECERRA","MI","Midwest","M","Construction Laborer","No",45,0,64359,1,1,1,1,"MARRIED",0,0,25,53.06,0,0,700,0,1,0,600,1,700,29089.75,"HIGH"
"CU11764","DAMON","PAXTON","CA","West","M","PROF-50","Yes",24,0,69162,3,1,1,3,"MARRIED",0,490,25,54.01,238,2,870,5,1,2,1000,1,870,25190.5,"HIGH"
"CU11765","FAWN","SHOOK","DC","NorthEast","F","IT Staff","No",36,1,73646,1,1,2,1,"MARRIED",0,0,25,53.07,490,18,1500,1,2,1,1500,1,1500,35511.5,"VERY HIGH"
"CU11766","WARREN","SAMS","MN","West","M","Childcare Worker","No",40,1,61286,1,1,1,1,"DIVORCED",0,1700,332,53.61,457,12,2134,4,1,3,1500,1,2134,22821.5,"HIGH"
"CU11767","VERNA","GUY","NY","NorthEast","F","Programmer/Developer","Yes",23,0,70960,5,0,0,5,"SINGLE",0,250,25,53.04,0,4,0,2,0,2,1000,2,0,12540,"LOW"
"CU11769","SETH","ABERNATHY","NY","NorthEast","M","Programmer/Developer","No",23,0,69390,3,1,1,3,"MARRIED",0,0,25,53.07,0,1,1200,1,1,1,1000,3,1200,25147.5,"HIGH"
"CU11770","ENOCH","CAMERON","CO","West","M","Programmer/Developer","No",32,0,59771,3,1,0,3,"SINGLE",0,500,183,52.99,275,3,0,2,0,2,700,4,0,13642.75,"LOW"
"CU11771","DANITA","WALTER","DC","NorthEast","F","Clerical","Yes",71,1,70084,1,1,1,1,"DIVORCED",0,5850,25,53.56,1192,7,3424,4,1,4,1000,4,1000,28121,"HIGH"
"CU11772","LUCAS","LOTT","MI","Midwest","M","Programmer/Developer","No",25,0,71516,3,1,1,3,"SINGLE",0,750,655,53.18,667,13,360,3,1,3,1000,4,360,25879,"HIGH"
"CU11773","HUGH","YU","FL","South","M","Truck Driver","No",25,0,61771,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,1350,0,1,0,1000,4,1350,23442.75,"HIGH"
"CU11774","TIANNA","BROWNING","MN","West","F","DBA","No",29,1,62589,5,1,1,5,"MARRIED",0,0,1638,53.14,1649,1,5000,2,1,1,3500,4,5000,16047.25,"MEDIUM"
"CU11775","EMMY","OROURKE","MO","Midwest","F","PROF-51","Yes",51,1,53795,5,1,1,5,"WIDOWED",0,4590,25,56.97,2968,1,5500,6,1,1,3500,4,5500,16048.75,"MEDIUM"
"CU11776","RICK","LE","NY","NorthEast","M","Programmer/Developer","Yes",22,0,69057,3,1,1,3,"MARRIED",0,550,25,53.24,171,3,800,3,1,2,1000,4,800,24964.25,"HIGH"
"CU11777","DARRYL","TRAYLOR","MI","Midwest","M","Programmer/Developer","Yes",22,0,67817,3,1,0,3,"SINGLE",0,650,284,53.43,398,17,0,4,0,2,1000,2,0,14654.25,"MEDIUM"
"CU14299","MERVIN","CHILDERS","CA","West","M","PROF-3","No",28,0,74287,3,1,1,3,"SINGLE",0,0,25,53.07,0,1,300,1,1,0,1500,1,300,26871.75,"HIGH"
"CU14301","ABEL","FOX","CA","West","M","Sales Representative","No",23,0,59653,3,1,1,3,"MARRIED",0,450,101,53.16,114,4,1000,2,1,2,1500,1,1000,22713.25,"HIGH"
"CU14302","TRINIDAD","WOODY","CA","West","M","Nurse","No",23,0,66488,3,0,0,3,"SINGLE",0,0,25,53.06,0,1,0,0,0,0,1500,1,0,14422,"MEDIUM"
"CU14303","DEREK","HERBERT","CA","West","M","PROF-18","No",38,0,60119,3,0,0,3,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,2500,1,0,14329.75,"MEDIUM"
"CU12464","TOMASA","SLOAN","NY","NorthEast","F","Programmer/Developer","Yes",21,0,65714,5,1,0,5,"SINGLE",0,540,503,53.49,644,11,0,4,0,2,1000,1,0,11028.5,"LOW"
"CU12465","DANNY","CONNELLY","NY","NorthEast","M","Construction Laborer","Yes",23,0,71417,3,1,1,3,"SINGLE",0,550,25,53.25,0,9,500,3,1,2,1000,1,500,25654.25,"HIGH"
"CU12466","GUSTAVO","HONG","OR","West","M","Programmer/Developer","No",22,0,67596,3,1,1,3,"SINGLE",0,500,25,53.16,0,8,338,2,1,2,1000,1,338,24599,"HIGH"
"CU12467","JEFFREY","CORCORAN","NY","NorthEast","M","Construction Laborer","No",32,0,60948,0,1,1,2,"MARRIED",0,0,25,53.06,0,0,722,0,1,0,600,1,722,29437,"HIGH"
"CU12468","JEFFREY","BOONE","MS","South","M","Nurse","No",20,1,70355,3,1,1,3,"SINGLE",0,0,25,53.09,117,2,150,1,1,0,1000,1,150,20088.75,"MEDIUM"
"CU12391","JERE","HATCH","MO","Midwest","M","PROF-7","No",29,1,59725,3,1,1,3,"DIVORCED",0,0,25,53.44,982,2,2600,4,1,0,1000,4,2600,18331.25,"MEDIUM"
