MARITAL_STATUS,STATE,CREDIT_BALANCE,CUSTOMER_TENURE,MORTGAGE_AMOUNT,BANK_FUNDS,NUM_DEPENDENTS,HAS_CHILDREN,INCOME,CUSTOMER_ID,GENDER,PROFESSION,CREDIT_CARD_LIMITS,REGION,HOME_OWNERSHIP,NUM_ONLINE_TRANS,BUY_INSURANCE,MONTHLY_CHECKS,NUM_TRANS_KIOSK,AGE,MONEY_MONTLY_OVERDRAWN,LTV,TOTAL_AUTOM_PAYMENTS,NUM_TRANS_TELLER,CHECKING_BALANCE,NUM_TRANS_ATM,LTV_BIN,FIRST_NAME,NUM_MORTGAGES,CAR_OWNERSHIP,LAST_NAME
DIVORCED,NY,0,1,1980,250,1,0,62626,CU7491,F,Lab Technician,1000,NorthEast,1,1980,No,0,1,45,53.06,28656.5,0,2,25,0,HIGH,ROXANN,1,1,NEWBERRY
MARRIED,MI,0,3,1000,0,3,0,67195,CU10435,M,PROF-19,1000,Midwest,1,1000,No,3,1,29,53.28,25198.75,0,0,25,3,HIGH,WINSTON,1,1,RHOADES
DIVORCED,DC,0,2,1984,3000,2,1,60431,CU10437,M,Secretary,1000,NorthEast,1,1984,Yes,4,1,30,53.31,20107.75,184,1,25,3,MEDIUM,DWAIN,1,1,GOULD
MARRIED,MI,0,4,1800,1500,3,0,63632,CU10439,M,IT Staff,1000,Midwest,1,1800,Yes,3,1,34,54.59,25308,1243,3,579,5,HIGH,ROBBIE,1,1,DURANT
MARRIED,FL,0,1,1600,2300,1,0,64957,CU10441,F,Medical Doctor,1000,South,1,600,No,6,1,52,53.26,29939.25,1382,4,1214,3,HIGH,JERI,1,1,COATES
MARRIED,MI,0,3,720,450,3,0,60267,CU11288,M,Sales Representative,1500,Midwest,1,720,Yes,6,2,25,53.54,23066.75,246,2,25,4,HIGH,SOL,1,1,BOYD
SINGLE,MI,0,3,0,500,3,0,67274,CU13456,M,Programmer/Developer,1000,Midwest,0,0,Yes,13,1,21,53.19,14418.5,0,2,33,3,MEDIUM,IKE,0,0,GIVENS
SINGLE,DC,0,3,130,500,3,0,64654,CU13457,M,Secretary,1000,NorthEast,1,130,No,12,1,19,53.03,23563.5,337,2,324,2,HIGH,JOSH,1,1,MCCULLOUGH
DIVORCED,MI,17265,1,4000,9850,1,0,67162,CU13460,F,Law Enforcement Officer,1000,Midwest,1,1500,No,0,1,52,53.77,30490.5,17287,4,25,4,VERY HIGH,CORALIE,1,1,MILLER
DIVORCED,NY,0,4,3000,1500,4,0,60496,CU13461,F,IT Staff,1000,NorthEast,1,3000,No,1,1,67,53.32,25824,624,3,25,3,HIGH,CLARENCE,1,1,NAYLOR
MARRIED,MI,0,3,680,0,3,1,63018,CU13209,M,Programmer/Developer,700,Midwest,1,680,No,8,1,33,53.18,19554.5,0,1,25,3,MEDIUM,DIEGO,1,1,LILLY
MARRIED,CA,0,3,1200,900,3,0,66837,CU13210,M,Construction Laborer,700,West,1,1200,No,15,1,35,53.34,25709.25,531,3,82,3,HIGH,LEE,1,1,WORTHINGTON
SINGLE,NY,0,3,350,0,3,0,61657,CU13211,M,Technical Writer,700,NorthEast,1,350,No,0,1,31,53.06,24014.25,0,0,25,0,HIGH,TYRONE,1,1,HOLDER
MARRIED,DC,0,4,1000,950,3,0,64142,CU13213,M,Technical Writer,700,NorthEast,1,1000,Yes,4,1,40,53.45,26035.5,133,3,25,4,HIGH,MAURICIO,1,1,PURCELL
MARRIED,NY,0,1,1100,1300,1,1,66823,CU13214,F,Programmer/Developer,700,NorthEast,1,1100,Yes,2,1,43,53.41,24505.75,2204,3,1798,4,HIGH,LEAN,1,1,PARK
SINGLE,NY,0,3,323,500,3,0,71930,CU11365,M,Programmer/Developer,1000,NorthEast,1,323,No,4,1,22,53.16,25682.5,1127,2,1118,2,HIGH,TOMMY,1,1,GARCIA
DIVORCED,NV,0,1,2500,0,1,0,74855,CU11366,M,Not specified,1500,Southwest,1,2500,No,5,1,48,53.44,32013.75,147,1,25,4,VERY HIGH,MELVIN,1,1,ENGEL
SINGLE,CA,0,3,0,0,3,1,58500,CU11367,M,Programmer/Developer,1000,West,0,0,No,10,1,22,53.07,7325,460,1,25,1,LOW,FREDERICK,0,1,ELLISON
MARRIED,NY,0,4,1250,0,3,0,64045,CU11368,F,Technical Writer,1500,NorthEast,1,1250,No,0,1,47,53.06,26711.25,0,0,25,0,HIGH,CATALINA,1,1,BABCOCK
MARRIED,NY,0,1,9000,0,1,0,79708,CU11369,M,IT Staff,5000,NorthEast,1,9000,No,0,1,32,52.98,31627,0,0,25,2,VERY HIGH,DARRICK,1,1,BLISS
MARRIED,MI,5063,1,7500,15000,1,0,68424,CU11370,F,IT Staff,5000,Midwest,1,7500,Yes,4,10,36,56.22,29206,11318,5,3511,6,HIGH,ERIN,1,1,HUERTA
SINGLE,NV,0,3,150,0,3,0,62760,CU11371,M,Programmer/Developer,1000,Southwest,1,150,No,1,1,21,53.08,23290,0,1,25,1,HIGH,GARLAND,1,1,DODSON
MARRIED,NV,0,5,1000,0,5,1,70776,CU11373,F,Fireman,1000,Southwest,1,1000,No,1,1,35,53.15,18694,0,1,37,2,MEDIUM,LEILA,1,1,KURTZ
MARRIED,CA,0,5,10000,0,5,1,65844,CU11374,F,IT Staff,5000,West,1,10000,No,1,1,34,53.09,17361,102,1,25,1,MEDIUM,RENETTA,1,1,BOLES
SINGLE,AL,0,3,0,500,3,1,57401,CU11375,M,Programmer/Developer,1000,South,0,0,Yes,4,1,29,53.25,7750.25,142,2,63,3,LOW,ZANE,0,1,QUIROZ
DIVORCED,NV,0,1,4200,7700,1,1,52452,CU11376,F,Not specified,3000,Southwest,1,1500,Yes,2,2,47,55.92,21313,2088,4,1539,6,MEDIUM,ROBYN,1,1,ALDRIDGE
SINGLE,CA,0,3,0,0,3,0,67943,CU12769,M,PROF-3,2500,West,0,0,No,1,1,65,53.06,18985.75,0,0,25,0,MEDIUM,CHARLIE,0,0,VOGEL
SINGLE,NY,0,3,177,0,3,0,61812,CU12770,M,Nurse,1000,NorthEast,1,177,No,1,1,18,53.07,22753,0,0,25,1,HIGH,EDGARDO,1,1,MACK
SINGLE,NC,0,3,500,750,3,1,69821,CU12771,M,Programmer/Developer,1000,South,1,500,No,2,1,21,53.08,20055.25,0,3,51,1,MEDIUM,LLOYD,1,1,COLEY
SINGLE,CA,0,3,250,0,3,0,58315,CU12772,M,Programmer/Developer,1000,West,1,250,No,0,1,24,53.06,22478.75,0,0,25,0,HIGH,JAYSON,1,1,QUARLES
SINGLE,NY,0,2,0,0,0,1,57948,CU5540,M,Administrative Assistant,900,NorthEast,0,0,No,10,0,59,53.03,16387,888,1,386,2,MEDIUM,ANDY,0,1,BURGOS
SINGLE,NV,0,4,0,18127,1,1,66837,CU5541,M,Clerical,1400,Southwest,0,5000,Yes,3,0,61,57.72,17809.25,9631,6,4427,6,MEDIUM,GEOFFREY,0,1,AARON
DIVORCED,CA,0,2,4000,16956,0,1,59059,CU5543,M,IT Staff,1500,West,2,4956,No,16,0,30,53.54,33764.75,1765,5,1153,4,VERY HIGH,LEONEL,2,1,PAQUETTE
SINGLE,MI,15355,1,530,251,1,1,62121,CU5544,M,Author,1000,Midwest,2,530,No,15,0,0,53.44,0,19772,2,26,4,LOW,MARCOS,2,1,MAYES
SINGLE,MI,0,2,0,1500,0,0,61509,CU5545,M,Author,1000,Midwest,0,0,No,4,0,0,53.1,0,3717,3,25,2,LOW,WARREN,0,1,BLOOM
WIDOWED,MI,0,1,5000,9100,1,0,64052,CU5547,F,IT Staff,1500,Midwest,1,3100,No,3,0,82,54.2,32713,12140,2,335,5,VERY HIGH,CHARISSE,1,1,HARLEY
DIVORCED,CA,8286,1,3000,5200,1,1,55600,CU5548,M,Childcare Worker,1500,West,1,850,No,10,0,29,53.71,20300,20375,4,10308,4,MEDIUM,HUNTER,1,1,DEJESUS
WIDOWED,NY,0,1,9000,15000,1,1,69257,CU5549,F,IT Staff,1400,NorthEast,2,5000,Yes,4,0,63,57.47,37114.25,16051,5,27,6,VERY HIGH,ETTA,2,1,ROLLINS
SINGLE,CO,0,4,0,901,0,0,62173,CU5551,M,PROF-14,900,West,0,0,No,1,0,61,53.07,23643.25,550,3,25,1,HIGH,DARREL,0,1,NOVAK
WIDOWED,CA,71988,1,8500,5800,1,1,71535,CU5552,F,Secretary,1700,West,2,2000,No,14,0,71,57.66,38483.75,82153,4,25,6,VERY HIGH,LUCINDA,2,1,BEAL
MARRIED,NY,0,4,1500,6000,3,1,69708,CU6768,M,Administrative Assistant,1500,NorthEast,1,3000,Yes,8,2,37,54.61,22127,5692,4,3483,5,HIGH,KEVEN,1,1,HAMMER
MARRIED,MI,0,3,1500,300,3,0,62854,CU13065,M,First-line Manager,1500,Midwest,1,1500,Yes,12,1,26,53.39,23813.5,107,2,25,4,HIGH,CONRAD,1,1,RANKIN
MARRIED,NY,0,4,1000,0,4,0,58436,CU13084,M,Lab Technician,1000,NorthEast,1,1000,Yes,4,1,47,53.09,23309,0,1,25,1,HIGH,CARLO,1,1,SAMUELS
DIVORCED,NY,0,1,2000,900,1,0,76802,CU13110,M,PROF-1,1500,NorthEast,1,300,No,2,1,34,53.18,31100.5,0,3,25,3,VERY HIGH,PHIL,1,1,HUFF
MARRIED,DC,0,3,772,0,3,0,62708,CU13139,M,Medical Doctor,600,NorthEast,1,772,No,0,1,35,53.08,24677,0,0,25,1,HIGH,WARNER,1,1,LOVELL
SINGLE,NY,0,3,0,750,3,0,67546,CU13039,M,Programmer/Developer,1000,NorthEast,0,0,Yes,14,1,22,53.22,14586.5,196,3,25,3,MEDIUM,YONG,0,1,MOON
MARRIED,NY,0,3,1120,450,3,1,58501,CU13041,M,PROF-18,1000,NorthEast,1,1120,Yes,18,2,21,54.07,17225.25,124,2,25,5,MEDIUM,CHASE,1,1,STRONG
MARRIED,NY,0,1,1200,900,1,1,72173,CU13042,F,IT Staff,1500,NorthEast,1,250,No,2,1,42,53.53,25743.25,1520,3,305,4,HIGH,PIEDAD,1,1,JONES
DIVORCED,CA,0,1,4000,5800,1,1,71710,CU13043,F,IT Staff,2000,West,1,1600,No,3,1,60,56.29,27427.5,7751,4,4946,6,HIGH,EULAH,1,1,WELDON
DIVORCED,NY,0,5,3100,0,5,0,59872,CU13044,F,Homemaker,2000,NorthEast,1,3100,No,0,1,29,53.07,20368,0,1,25,1,MEDIUM,KIMBERLY,1,1,KNAPP
SINGLE,OR,0,4,0,0,4,1,62378,CU13045,M,PROF-2,600,West,0,0,No,0,1,49,53.16,9494.5,3315,0,25,2,LOW,LEONEL,0,1,SLATER
SINGLE,NY,1570,2,0,24000,0,1,65182,CU6366,M,PROF-63,1100,NorthEast,0,5000,Yes,3,0,47,61.54,16995.5,22537,6,15469,7,MEDIUM,GERALDO,0,1,HALL
DIVORCED,NY,0,4,2000,1250,4,1,66050,CU6767,M,Dentist,500,NorthEast,2,2000,No,6,1,37,53.04,29212.5,2505,3,25,2,HIGH,BRUNO,2,1,THACKER
MARRIED,CA,0,1,1173,410,1,1,69026,CU7250,M,Construction Laborer,1500,West,1,1173,Yes,14,1,40,54.17,24756.5,778,2,25,5,HIGH,WILBER,1,1,WHITNEY
SINGLE,MI,0,2,450,1600,0,1,69773,CU7251,M,Nurse,1500,Midwest,1,500,Yes,3,1,29,54.25,26343.25,727,3,25,5,HIGH,BROOKS,1,1,HARRISON
DIVORCED,MI,0,3,3500,0,3,1,69618,CU7253,M,PROF-10,1500,Midwest,1,3500,No,1,1,36,53.05,21504.5,506,1,25,2,MEDIUM,SANG,1,1,CALVERT
SINGLE,NY,0,2,0,3187,0,1,73432,CU7254,M,Nurse,1500,NorthEast,0,987,No,4,1,28,53.25,17158,1546,1,1025,3,MEDIUM,ABRAHAM,0,1,TILLEY
DIVORCED,NC,40418,4,3800,7600,6,0,60623,CU7255,F,IT Staff,800,South,1,600,No,16,1,44,53.71,19555.75,41502,4,693,4,MEDIUM,DIONNE,1,1,COSTELLO
SINGLE,NY,0,2,0,0,0,1,69237,CU7256,M,Nurse,900,NorthEast,0,0,No,4,1,42,53.25,17509.25,671,0,164,3,MEDIUM,ROY,0,1,RING
DIVORCED,CA,0,1,3136,2860,1,1,57148,CU7257,F,IT Staff,1500,West,1,500,Yes,9,6,28,54.66,20587,2063,1,25,5,MEDIUM,CLEORA,1,1,DIGGS
MARRIED,WA,0,1,7000,4600,1,1,66385,CU7258,F,PROF-14,1100,West,2,1600,No,6,1,40,54.43,34096.25,16152,1,25,5,VERY HIGH,BARBARA,2,1,STOVER
DIVORCED,MI,0,1,2500,3450,1,1,59670,CU11883,F,Truck Driver,1000,Midwest,1,550,Yes,4,4,47,53.48,23117.5,794,1,325,4,HIGH,MICHIKO,1,1,COURTNEY
SINGLE,CA,0,3,150,0,3,0,70389,CU11885,M,Nurse,1000,West,1,150,No,0,4,29,53.06,25997.25,0,0,25,0,HIGH,JEROME,1,1,FISHER
SINGLE,NY,0,3,400,0,3,0,60646,CU11886,M,Nurse,1000,NorthEast,1,400,No,0,4,22,53.06,22861.5,0,0,25,0,HIGH,ULYSSES,1,1,DOUGHERTY
DIVORCED,NY,0,1,3200,3850,1,1,73023,CU8339,F,Homemaker,2000,NorthEast,1,750,No,16,2,57,53.45,27455.75,2545,1,2535,4,HIGH,GALA,1,1,MATLOCK
DIVORCED,NY,0,1,4600,4100,1,1,72361,CU8340,F,Truck Driver,3000,NorthEast,1,1300,Yes,2,2,29,58.73,24490.25,2856,1,25,6,HIGH,BERENICE,1,1,STERLING
SINGLE,NY,0,3,0,0,3,0,62446,CU8341,M,PROF-48,1000,NorthEast,0,0,No,0,1,26,53.06,13711.5,0,0,25,0,LOW,JOSHUA,0,0,NAPIER
SINGLE,NY,0,3,0,0,3,0,61792,CU8342,M,Administrative Assistant,600,NorthEast,0,0,No,0,1,40,53.07,14948,0,0,25,1,MEDIUM,REX,0,0,NAVA
SINGLE,NY,0,3,430,250,3,0,71441,CU8343,M,PROF-55,1000,NorthEast,1,430,No,5,2,25,53.2,25860.25,141,2,124,3,HIGH,FREEMAN,1,1,STARKS
MARRIED,MI,0,4,1600,400,3,1,73743,CU7868,M,PROF-4,1500,Midwest,1,1600,No,0,1,38,53.06,23235.75,0,2,25,0,HIGH,SANTIAGO,1,1,KEATING
WIDOWED,NY,0,1,10000,22200,1,0,66703,CU7869,M,PROF-25,800,NorthEast,1,3700,Yes,2,1,70,58.64,32175.75,4852,5,574,6,VERY HIGH,MERRILL,1,1,CHESTER
MARRIED,NY,0,3,1600,1450,3,1,67895,CU7870,M,Accountant,800,NorthEast,1,1600,No,3,1,44,53.5,21873.75,5858,3,4809,4,MEDIUM,WHITNEY,1,1,MORSE
DIVORCED,MI,0,5,4200,0,5,1,56287,CU7873,M,Truck Driver,1500,Midwest,1,4200,No,1,1,30,53.1,14571.75,0,0,25,2,MEDIUM,LEWIS,1,1,JOHNSON
MARRIED,DC,0,4,1800,2500,4,1,64059,CU7874,M,Administrator,1500,NorthEast,1,1800,No,13,2,28,53.26,17814.75,728,1,25,3,MEDIUM,BRADFORD,1,1,ALONZO
SINGLE,MI,0,3,495,0,3,1,66593,CU7875,M,Programmer/Developer,1500,Midwest,1,495,No,0,1,27,53.06,19848.25,0,1,25,0,MEDIUM,PASQUALE,1,1,STREETER
SINGLE,CA,0,3,0,750,3,0,64467,CU11871,M,Programmer/Developer,1000,West,0,0,Yes,1,4,22,53.09,13816.75,263,3,248,1,LOW,CLINT,0,1,MOSELEY
SINGLE,DC,0,3,603,0,3,0,68314,CU11872,M,Waiter/Waitress,1000,NorthEast,1,603,No,4,4,24,53.08,24978.5,0,0,25,1,HIGH,EDWIN,1,1,JUAREZ
MARRIED,NC,0,1,1400,0,1,0,59567,CU11873,M,Lab Technician,1000,South,2,1400,No,2,4,23,53.11,35691.75,345,1,25,2,VERY HIGH,BURL,2,1,LUNSFORD
DIVORCED,MI,0,3,2500,5350,3,1,73775,CU5930,M,PROF-54,1500,Midwest,2,1500,No,3,6,28,53.24,31743.75,1796,4,25,3,VERY HIGH,ERASMO,2,1,POPE
MARRIED,MI,0,1,900,1700,1,1,59274,CU5931,F,Veterinarian,600,Midwest,1,400,Yes,2,2,41,54.13,22418.5,1700,3,25,5,HIGH,KERSTIN,1,1,READ
SINGLE,UT,0,2,0,0,0,0,76707,CU13355,M,IT Staff,1500,Southwest,0,0,No,1,1,0,53.08,0,576,0,25,1,LOW,MAURO,0,1,BRENNER
DIVORCED,MI,0,2,3000,0,2,0,60183,CU13356,F,IT Staff,2500,Midwest,1,3000,No,1,1,44,53.07,26445.75,509,0,25,1,HIGH,TALIA,1,1,EASTMAN
MARRIED,MN,28353,1,5000,12000,1,0,65075,CU8582,M,Clerical,1500,West,1,5000,No,9,1,35,53.85,28268.75,29104,4,25,4,HIGH,DALLAS,1,1,REARDON
MARRIED,TX,0,5,1700,750,5,1,75508,CU12170,F,Programmer/Developer,1500,Southwest,1,1700,No,1,2,30,53.25,19377,444,3,437,3,MEDIUM,SABRINA,1,1,BRIGHT
DIVORCED,MI,0,1,2000,1500,1,1,58550,CU12171,M,IT Staff,1500,Midwest,1,500,Yes,3,3,35,54.53,21637.5,535,3,25,5,MEDIUM,LUCAS,1,1,PEACOCK
SINGLE,NC,0,3,400,0,3,0,59333,CU12172,M,Mason,1000,South,1,400,No,1,4,29,53.06,23233.25,0,0,25,0,HIGH,ALDO,1,1,HORN
MARRIED,NY,0,3,1055,800,3,0,59055,CU12173,M,PROF-44,1000,NorthEast,1,1055,Yes,1,4,24,53.64,22663.75,0,3,25,4,HIGH,MAURICIO,1,1,PETTY
MARRIED,NY,0,4,1500,900,4,0,70885,CU12174,M,PROF-16,1500,NorthEast,1,1500,Yes,8,4,32,54.67,24921.25,522,3,42,5,HIGH,ANTONIA,1,1,PRINGLE
MARRIED,MI,452,2,1036,500,2,1,60249,CU12175,M,Programmer/Developer,1000,Midwest,1,1036,No,4,4,26,53.42,19662.25,625,2,134,4,MEDIUM,DWIGHT,1,1,ROLLINS
WIDOWED,CA,0,4,8635,6500,6,1,66822,CU12176,F,PROF-2,5000,West,1,2300,Yes,8,4,61,54.85,17805.5,1884,4,197,5,MEDIUM,SHAE,1,1,RODRIGUES
MARRIED,NY,0,3,1050,930,3,0,69305,CU12178,M,Dentist,1000,NorthEast,1,1050,Yes,3,4,36,53.54,26426.25,387,3,25,4,HIGH,BRAD,1,1,HYMAN
SINGLE,NY,0,3,600,600,3,1,59901,CU12179,M,PROF-11,600,NorthEast,2,600,No,11,4,38,53.31,29275.25,2034,2,2021,3,HIGH,ALI,2,1,DOWNS
MARRIED,NY,0,3,900,0,3,0,62560,CU12180,M,Dentist,600,NorthEast,1,900,No,4,4,44,53.07,25540,123,1,116,1,HIGH,DUANE,1,1,BRYSON
SINGLE,MI,0,3,0,250,3,0,59731,CU12181,M,Programmer/Developer,1000,Midwest,0,0,No,6,3,21,53.03,12532.75,114,2,106,2,LOW,BOOKER,0,1,EDWARDS
SINGLE,NY,0,3,0,550,3,0,70259,CU14830,M,Programmer/Developer,1000,NorthEast,0,0,No,4,1,22,53.17,15264.75,407,2,25,2,MEDIUM,JOHNSON,0,1,GOLDMAN
MARRIED,NY,0,3,1500,0,3,0,57966,CU14831,M,PROF-29,1000,NorthEast,1,1500,No,15,1,25,53.12,22491.5,634,0,436,2,HIGH,JORGE,1,1,MATHIS
SINGLE,OR,0,3,0,0,3,0,66821,CU14832,M,Nurse,1000,West,0,0,No,0,1,21,53.06,14305.25,0,0,25,0,MEDIUM,ISMAEL,0,0,GOMEZ
SINGLE,NY,0,2,0,0,0,0,65808,CU14834,M,PROF-12,700,NorthEast,0,0,No,0,1,36,53.06,21052,0,0,25,0,MEDIUM,DORIAN,0,0,PETTY
SINGLE,NY,0,3,0,750,3,0,66191,CU14835,M,Programmer/Developer,1000,NorthEast,0,0,Yes,0,1,24,53.07,14447.75,0,3,25,1,MEDIUM,MARCELLUS,0,0,HEDRICK
MARRIED,MI,10408,4,1357,1800,4,0,66812,CU14836,M,Professor,700,Midwest,1,1357,No,15,1,36,54.05,24303,21004,3,322,5,HIGH,MILES,1,1,DICKEY
SINGLE,WI,0,3,250,500,3,0,61650,CU14837,M,Programmer/Developer,1000,Midwest,1,250,No,3,1,25,53.23,23412.5,361,2,349,3,HIGH,OLIN,1,1,FERRIS
SINGLE,NY,0,3,0,0,3,0,59489,CU14838,M,Programmer/Developer,1000,NorthEast,0,0,No,12,1,21,53.25,12472.25,136,1,25,3,LOW,LACY,0,1,ROONEY
MARRIED,CA,0,1,1000,0,1,1,57937,CU14840,M,Plumber,1000,West,1,1000,No,1,1,33,53.12,21284.25,106,1,97,2,MEDIUM,ELBERT,1,1,QUARLES
MARRIED,MI,7153,3,800,300,3,1,62485,CU15082,M,Programmer/Developer,1000,Midwest,1,800,No,12,2,23,53.15,18421.25,8504,2,1086,2,MEDIUM,TERRY,1,1,BAUM
DIVORCED,MI,0,1,3300,3150,1,0,65089,CU15086,M,IT Staff,2000,Midwest,1,950,Yes,4,7,58,54.15,30572.25,1069,1,25,5,VERY HIGH,MYRON,1,1,CROW
SINGLE,NY,0,3,300,500,3,1,61242,CU15087,M,Veterinarian,1000,NorthEast,1,300,Yes,11,1,21,53.07,17910.5,234,2,25,1,MEDIUM,RUSSELL,1,1,ELDER
MARRIED,CA,0,1,1100,1500,1,1,61249,CU15088,M,Waiter/Waitress,1000,West,1,1100,Yes,3,1,34,54.51,22212.25,797,3,25,5,HIGH,JACQUES,1,1,LEE
DIVORCED,NY,0,3,2000,3500,3,1,70348,CU15089,M,Administrator,1500,NorthEast,1,600,No,3,1,27,53.18,20787,1971,1,1752,3,MEDIUM,JACINTO,1,1,COTTON
SINGLE,FL,0,3,0,0,3,0,58780,CU15090,M,Programmer/Developer,1000,South,0,0,No,1,3,20,53.09,12195,0,1,25,1,LOW,AUBREY,0,0,SLOAN
SINGLE,CA,0,3,0,500,3,0,63996,CU15091,M,Programmer/Developer,1000,West,0,0,No,8,1,21,53.04,13599,256,2,244,2,LOW,WINSTON,0,1,REDMOND
MARRIED,MI,0,1,1050,600,1,1,69425,CU15092,M,Plumber,1000,Midwest,1,1050,Yes,4,2,38,54.79,24656.25,615,2,25,5,HIGH,RODOLFO,1,1,WILBURN
MARRIED,NV,0,4,8000,0,1,1,110655,CU15093,F,PROF-13,5000,Southwest,1,8000,No,3,1,39,52.91,36563.75,159,1,25,2,VERY HIGH,CELESTA,1,1,COBURN
MARRIED,NY,0,1,1143,500,1,0,67229,CU15094,M,PROF-12,1000,NorthEast,1,1143,No,12,1,47,53.51,30007.25,0,2,51,4,VERY HIGH,CHADWICK,1,1,LAIRD
DIVORCED,WI,0,4,2500,2200,6,0,69889,CU15095,F,Medical Doctor,1500,Midwest,1,2500,Yes,4,1,59,54.34,23372.25,1567,1,312,5,HIGH,SPRING,1,1,MCCORMACK
DIVORCED,WA,0,4,2000,0,3,0,71120,CU513,M,Cashier,1000,West,1,2000,No,0,0,51,53.06,28880,504,1,25,0,HIGH,JARRETT,1,1,BAIRD
SINGLE,UT,0,3,300,0,3,0,63487,CU15908,M,PROF-3,1500,Southwest,1,300,No,1,5,22,53.05,23571.75,0,0,25,2,HIGH,JORDAN,1,1,HAYDEN
SINGLE,UT,0,2,0,0,0,0,72945,CU15910,M,Construction Laborer,1500,Southwest,0,0,No,3,5,24,53.04,21636.25,0,0,25,2,MEDIUM,ORVAL,0,0,ALEXANDER
SINGLE,UT,0,3,530,0,3,0,58711,CU15912,M,Secretary,1500,Southwest,1,530,No,0,5,20,53.06,22177.75,0,0,25,0,HIGH,RONALD,1,1,RUTHERFORD
MARRIED,UT,0,1,1800,1800,1,0,65039,CU15913,F,Truck Driver,2500,Southwest,1,350,No,2,5,47,53.25,29459.75,390,3,25,3,HIGH,MINTA,1,1,PICKETT
SINGLE,UT,0,3,0,0,3,0,61027,CU15914,M,Programmer/Developer,1500,Southwest,0,0,No,2,5,18,53.16,12556.75,0,0,25,2,LOW,WILBER,0,0,DALTON
SINGLE,UT,0,2,0,0,0,0,55183,CU15915,M,PROF-28,1500,Southwest,0,0,No,4,5,19,53.08,16695.75,305,0,25,1,MEDIUM,KEENAN,0,1,COSTELLO
SINGLE,UT,0,3,0,650,3,0,60439,CU15916,M,Not specified,2500,Southwest,0,300,No,9,5,34,53.06,14009.75,0,2,46,0,MEDIUM,RUEBEN,0,0,LORENZ
SINGLE,UT,0,3,0,0,3,0,72636,CU15917,M,Programmer/Developer,1500,Southwest,0,0,No,0,5,22,53.06,15859,0,0,25,0,MEDIUM,BRADLY,0,0,JOYNER
DIVORCED,UT,0,1,2176,0,1,0,84504,CU15919,M,Technical Writer,2500,Southwest,1,2176,No,0,5,31,53.06,32726,0,0,25,0,VERY HIGH,MAXWELL,1,1,BARRON
SINGLE,UT,0,2,0,0,0,0,81944,CU15920,M,Clerical,2500,Southwest,0,0,No,0,5,31,53.13,24586,0,0,25,2,HIGH,HUMBERTO,0,0,SINCLAIR
MARRIED,UT,0,1,1000,0,1,0,82113,CU15921,M,First-line Manager,2500,Southwest,1,1000,No,0,5,32,53.06,32228.25,0,0,25,0,VERY HIGH,AMADO,1,1,BAUM
SINGLE,UT,0,3,0,0,3,0,72807,CU15922,M,Construction Laborer,1500,Southwest,0,0,No,1,5,26,53.05,16301.75,0,0,25,2,MEDIUM,ANDRES,0,0,PENDLETON
SINGLE,UT,0,1,630,0,1,0,69716,CU15923,M,Construction Laborer,2500,Southwest,1,630,No,10,5,39,53.2,29829,102,0,25,3,HIGH,LENNY,1,1,RODRIGUES
DIVORCED,UT,0,1,2871,1950,1,0,65821,CU15924,F,Author,2500,Southwest,1,550,No,8,5,51,59.29,30055.25,10051,1,5014,6,VERY HIGH,ANETTE,1,1,ELLSWORTH
MARRIED,UT,0,5,6000,1800,5,0,98972,CU15925,M,Professor,4000,Southwest,1,6000,No,12,5,26,55.47,29843,1452,3,25,5,HIGH,MORTON,1,1,SWIFT
DIVORCED,UT,0,4,2350,0,4,0,80551,CU15927,F,Construction Laborer,2500,Southwest,1,2350,No,9,5,33,53.2,27437.75,0,0,25,3,HIGH,ARLA,1,1,COREY
DIVORCED,NY,0,1,3000,4900,1,1,58460,CU6109,F,Publisher,900,NorthEast,1,900,Yes,1,0,31,54.55,21215,1636,1,25,5,MEDIUM,YON,1,1,BLALOCK
SINGLE,NC,0,3,300,340,3,0,71759,CU12007,M,Programmer/Developer,1000,South,1,300,No,2,2,20,53.33,25439.75,345,2,25,3,HIGH,ORVAL,1,1,BOOTH
DIVORCED,CA,0,2,2200,0,2,0,58175,CU12009,M,IT Staff,1500,West,1,2200,No,0,4,41,53.06,25643.75,0,1,25,0,HIGH,DARIN,1,1,BRANHAM
MARRIED,MI,0,1,1600,8000,1,1,54792,CU12010,M,Clerical,1500,Midwest,1,2000,Yes,12,4,43,55.03,21498,2176,4,25,5,MEDIUM,JASON,1,1,CORCORAN
SINGLE,NY,0,3,0,500,3,0,58867,CU13778,M,Programmer/Developer,1000,NorthEast,0,0,No,16,1,21,53.04,12316.75,297,2,287,2,LOW,LUIGI,0,1,TILLEY
SINGLE,MS,0,3,250,850,3,0,63047,CU13779,M,Programmer/Developer,1000,South,1,250,Yes,0,1,25,53.54,23761.75,304,3,25,4,HIGH,DARREN,1,1,WATERMAN
SINGLE,MI,0,3,0,500,3,0,71777,CU13781,M,Programmer/Developer,1000,Midwest,0,0,Yes,0,1,24,53.4,15844.25,0,2,25,4,MEDIUM,ELVIN,0,0,MOTT
DIVORCED,NY,0,1,2000,0,1,0,68403,CU13782,M,IT Staff,1500,NorthEast,1,2000,No,2,1,41,53.21,29700.75,462,0,25,3,HIGH,LEON,1,1,BUSH
