"CUSTOMER_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU12915","DARIO","MANNING","NY","NorthEast","M","PROF-11","Yes",34,1,66930,3,1,2,3,"MARRIED",0,870,25,53.81,593,6,850,4,2,3,600,1,850,30632.5,"VERY HIGH"
"CU3134","DELPHA","ELMORE","FL","South","F","IT Staff","Yes",46,1,64347,1,1,1,1,"DIVORCED",0,4710,25,55.5,3508,4,4600,6,1,1,500,2,1300,24186.75,"HIGH"
"CU3619","SHELA","HANNAH","MN","West","F","Homemaker","Yes",38,0,78250,5,1,1,5,"OTHER",0,17550,886,53.62,2151,13,20000,4,1,1,4000,3,1700,25862.5,"HIGH"
"CU11176","JAIME","BEGAY","MI","Midwest","M","Programmer/Developer","Yes",27,0,63221,3,1,0,3,"SINGLE",0,750,25,53.02,101,2,0,2,0,3,1000,2,0,14005.25,"MEDIUM"
"CU7973","HUEY","CHILDRESS","OR","West","M","Programmer/Developer","Yes",29,0,61495,3,1,1,3,"MARRIED",0,650,25,54,318,3,724,5,1,2,1000,1,724,23773.75,"HIGH"
"CU5376","LUCAS","MEDRANO","NY","NorthEast","M","PROF-24","Yes",44,1,49516,0,1,1,2,"MARRIED",0,11350,25,54.17,871,7,5000,5,1,4,3500,0,2650,22779,"HIGH"
"CU13601","REBEKAH","STARNES","FL","South","F","IT Staff","Yes",33,1,71083,1,1,1,1,"DIVORCED",0,2330,25,54.42,1247,4,2000,5,1,1,1000,1,400,24570.75,"HIGH"
"CU7015","MARGRET","BUNDY","MI","Midwest","F","Sales Representative","Yes",37,0,57079,1,1,1,2,"MARRIED",0,600,25,53.68,838,4,1233,4,1,2,1300,1,1233,26969.75,"HIGH"
"CU985","STEPHANY","RUDOLPH","FL","South","F","Homemaker","Yes",50,1,64533,3,1,1,4,"DIVORCED",0,8350,25,53.17,567,1,4000,2,1,4,500,0,4000,22133.25,"HIGH"
"CU7294","KERRIE","TOMPKINS","NY","NorthEast","F","Publisher","Yes",36,1,67738,1,1,1,1,"DIVORCED",0,9800,25,52.41,2185,3,2000,2,1,4,1500,1,2600,24034.5,"HIGH"
"CU8598","JOHNATHAN","STEELE","CA","West","M","PROF-49","Yes",39,1,69293,3,1,1,4,"DIVORCED",0,1200,25,53.33,251,4,2000,3,1,3,1500,2,2000,22223.25,"HIGH"
"CU3237","SETH","ACEVEDO","MN","West","M","Nurse","Yes",37,0,74392,0,1,0,2,"SINGLE",0,2318,25,54.21,1558,2,0,5,0,1,1300,3,768,23298,"HIGH"
"CU11608","GENE","NORRIS","NY","NorthEast","F","Lab Technician","Yes",33,0,73126,1,1,1,1,"DIVORCED",0,2050,25,54.76,1314,18,2450,5,1,1,1500,1,450,30081.5,"VERY HIGH"
"CU12512","ISAIAS","MONTANO","NY","NorthEast","M","Programmer/Developer","Yes",20,0,67190,3,1,0,3,"SINGLE",0,500,11581,53.05,11602,8,0,2,0,2,1000,1,0,14297.5,"MEDIUM"
"CU5807","MICAH","GARZA","NY","NorthEast","M","PROF-9","Yes",42,1,58210,1,1,1,1,"MARRIED",83282,10049,2129,53.6,87304,2,8000,4,1,4,900,0,8000,22252.5,"HIGH"
"CU1965","WALDO","DOLAN","OH","Midwest","M","Truck Driver","Yes",36,1,63241,4,1,1,4,"DIVORCED",0,1950,25,54.67,1787,3,3500,5,1,1,500,2,550,18410.25,"MEDIUM"
"CU8296","ANTONETTE","GATLIN","CA","West","F","Veterinarian","Yes",42,1,89385,5,1,1,5,"MARRIED",12034,22000,419,53.82,12933,3,11000,4,1,5,5000,2,5000,24046.25,"HIGH"
"CU15411","EDWIN","BLEVINS","CA","West","M","Programmer/Developer","Yes",23,0,65300,3,0,0,3,"SINGLE",0,500,41,53.19,0,5,0,3,0,2,1000,2,0,14125,"MEDIUM"
"CU1732","SCOT","MCNAMARA","NY","NorthEast","M","PROF-16","Yes",36,1,65571,3,1,1,3,"DIVORCED",0,3800,7348,54.36,9120,4,3000,5,1,4,900,9,3000,20492.75,"MEDIUM"
"CU7828","MCKINLEY","BUNCH","NY","NorthEast","M","Administrative Assistant","Yes",18,0,75218,3,1,1,3,"MARRIED",0,500,25,53.04,113,15,1000,2,1,2,1500,1,1000,26104.5,"HIGH"
"CU3434","EMMALINE","SAYLOR","NY","NorthEast","F","IT Staff","Yes",45,1,53702,1,1,2,1,"MARRIED",0,3000,866,56.06,2702,4,5000,6,2,1,3000,9,800,31425.5,"VERY HIGH"
"CU2110","ERNESTINE","HORTON","NY","NorthEast","F","IT Staff","Yes",41,1,67543,1,1,1,1,"MARRIED",0,7500,287,57.32,5126,2,5000,6,1,4,3000,2,1500,24485.75,"HIGH"
"CU10119","ALEC","GAGNE","NY","NorthEast","M","Programmer/Developer","Yes",26,1,66012,3,1,0,3,"SINGLE",0,600,89,53.23,173,4,0,3,0,2,1500,1,0,9603,"LOW"
"CU13588","BURTON","PARSONS","MN","West","M","Programmer/Developer","Yes",27,0,54915,3,1,1,3,"SINGLE",0,500,25,53.34,0,4,350,3,1,2,1500,1,350,21928.75,"MEDIUM"
"CU11688","JANNA","FLETCHER","WI","Midwest","F","PROF-1","Yes",36,0,58593,5,1,1,5,"DIVORCED",0,2100,25,54.12,662,3,2215,5,1,1,2500,4,400,20748.25,"MEDIUM"
"CU5758","ALFRED","COVINGTON","NC","South","M","Author","Yes",72,0,63917,3,1,1,4,"SINGLE",0,904,224,53.12,898,17,356,2,1,3,600,0,404,29179.25,"HIGH"
"CU8144","STEPHINE","MCCARTHY","MN","West","F","Waiter/Waitress","Yes",37,0,63700,5,1,1,5,"MARRIED",0,850,25,53.08,0,0,1200,1,1,3,1500,1,1200,22125,"HIGH"
"CU12577","NIGEL","REAVES","MN","West","M","Programmer/Developer","Yes",25,0,63567,3,1,1,3,"SINGLE",0,750,46,53.12,195,16,300,2,1,3,1000,2,300,23891.75,"HIGH"
"CU840","CRISELDA","LAMBERT","NY","NorthEast","F","Clerical","Yes",64,1,47113,1,1,1,1,"WIDOWED",0,16800,25,53.1,670,3,5000,2,1,4,3500,0,3100,21678.25,"MEDIUM"
"CU14912","JAMAAL","GANN","CA","West","M","Programmer/Developer","Yes",22,0,62293,3,1,1,3,"SINGLE",0,750,25,53.26,213,3,250,3,1,3,1000,1,250,23273.25,"HIGH"
"CU12021","ERICK","MOBLEY","CA","West","M","PROF-8","Yes",31,0,65707,5,1,1,5,"DIVORCED",0,2400,25,53.53,269,4,4500,4,1,1,3000,3,4500,22026.75,"HIGH"
"CU10386","CECILE","FONTENOT","MI","Midwest","F","School Teacher","Yes",35,1,70951,5,1,1,5,"DIVORCED",0,2200,25,54.58,1044,3,4000,5,1,2,1500,1,4000,18737.75,"MEDIUM"
"CU793","NERISSA","BRUNO","MI","Midwest","F","Software Engineer","Yes",60,1,61057,1,1,1,1,"WIDOWED",0,24600,25,73.61,14975,4,6705,8,1,5,800,0,4600,24764.25,"HIGH"
"CU10041","ROBERTO","HARDEN","CA","West","M","Programmer/Developer","Yes",33,0,74170,3,1,1,3,"MARRIED",0,250,25,53.07,702,3,700,1,1,2,1500,8,700,27342.5,"HIGH"
"CU8038","GAYLORD","RASMUSSEN","NY","NorthEast","M","Dentist","Yes",29,1,64751,1,1,1,1,"MARRIED",0,1050,25,54.75,723,15,1350,5,1,3,1000,1,1350,22587.75,"HIGH"
"CU13259","GRADY","STARK","NY","NorthEast","M","Programmer/Developer","Yes",36,0,67126,3,1,1,3,"MARRIED",0,700,25,53.24,211,12,1000,3,1,3,700,1,1000,25881.5,"HIGH"
"CU15002","SALVADOR","LEARY","DC","NorthEast","M","First-line Manager","Yes",26,0,64418,3,1,1,3,"MARRIED",0,250,25,53.63,206,16,1000,4,1,2,1000,6,1000,24204.5,"HIGH"
"CU6614","RICKY","HURT","CA","West","M","DBA","Yes",33,1,68179,1,1,1,1,"MARRIED",0,1400,25,53.95,1190,16,1265,4,1,1,900,1,1265,23844.75,"HIGH"
"CU11541","LINCOLN","ROMAN","NY","NorthEast","M","Programmer/Developer","Yes",24,0,61988,3,1,1,3,"SINGLE",0,750,25,53.69,134,15,480,4,1,3,1000,1,480,23397,"HIGH"
"CU3801","BELLE","HARDIN","NC","South","F","IT Staff","Yes",37,1,63663,1,1,1,1,"MARRIED",0,21600,136,63.33,8613,2,10000,7,1,5,500,6,4000,23115.75,"HIGH"
"CU14339","LUCAS","DORAN","MI","Midwest","M","Sales Representative","Yes",21,0,61478,3,1,1,3,"MARRIED",0,400,113,53.42,135,2,1000,4,1,2,1000,2,1000,22969.5,"HIGH"
"CU11632","GRANVILLE","SHEFFIELD","CA","West","M","Programmer/Developer","Yes",21,0,71929,3,1,1,3,"SINGLE",0,250,25,53.04,197,9,250,2,1,2,1000,1,250,25582.25,"HIGH"
"CU3373","VADA","CRENSHAW","NY","NorthEast","F","IT Staff","Yes",51,1,64786,6,1,1,4,"WIDOWED",469,15000,44,53.79,3110,4,5500,4,1,5,5000,2,3500,16296.5,"MEDIUM"
"CU3592","SHERRON","DRAKE","CA","West","F","IT Staff","Yes",45,0,74625,1,1,1,1,"MARRIED",0,7800,25,53.33,668,4,5000,3,1,4,1400,3,5000,31656.25,"VERY HIGH"
"CU1590","SANTO","FRY","DC","NorthEast","M","Cashier","Yes",53,1,59409,0,1,1,2,"MARRIED",0,3007,25,53.26,1032,3,868,3,1,1,900,0,607,26152.25,"HIGH"
"CU5992","CHRISTOPER","HAMMOND","OR","West","M","Not specified","Yes",43,0,66000,1,1,2,1,"DIVORCED",75491,9100,1428,54.43,77470,2,4000,5,2,4,900,0,3300,39300,"VERY HIGH"
"CU5870","JOLIE","DARDEN","NY","NorthEast","F","Sales Representative","Yes",40,1,70482,5,1,1,5,"DIVORCED",0,1050,25,53.55,998,3,2000,4,1,1,1500,0,300,19120.5,"MEDIUM"
"CU2134","DARRELL","CARLTON","NY","NorthEast","M","Clerical","Yes",32,1,71060,5,1,1,5,"MARRIED",0,16201,997,56.21,8268,3,10000,6,1,3,1000,2,1,18465,"MEDIUM"
"CU5091","DONOVAN","DUNHAM","NY","NorthEast","M","PROF-45","Yes",39,0,62222,0,1,0,2,"SINGLE",0,5166,25,53.58,4983,2,0,4,0,4,900,0,2166,20455.5,"MEDIUM"
"CU5282","DARRON","PARRISH","CA","West","M","Programmer/Developer","Yes",35,0,60268,3,1,1,3,"SINGLE",0,650,25,53.34,348,6,200,3,1,2,900,6,200,24067,"HIGH"
"CU6578","ALIZA","BILLINGS","MI","Midwest","F","IT Staff","Yes",38,1,65270,3,1,1,3,"MARRIED",0,500,25,53.37,0,2,700,3,1,2,900,1,700,20617.5,"MEDIUM"
"CU14632","ELOUISE","ZUNIGA","NY","NorthEast","F","Dentist","Yes",25,0,61167,5,1,1,5,"SINGLE",0,300,25,53.48,311,3,550,4,1,2,1000,1,550,20291.75,"MEDIUM"
"CU6503","REMEDIOS","STATON","MI","Midwest","F","Publisher","Yes",47,1,76669,1,1,1,1,"MARRIED",5079,27000,23093,54.45,29601,2,12000,5,1,5,4000,1,5000,27367.25,"HIGH"
"CU12010","JASON","CORCORAN","MI","Midwest","M","Clerical","Yes",43,1,54792,1,1,1,1,"MARRIED",0,8000,25,55.03,2176,12,1600,5,1,4,1500,4,2000,21498,"MEDIUM"
"CU5120","LEILA","MATOS","NY","NorthEast","F","PROF-26","Yes",39,1,70092,1,1,1,1,"DIVORCED",0,2000,25,55.15,1418,2,2000,5,1,3,900,6,400,24923,"HIGH"
"CU15325","CARMINE","BREWSTER","DC","NorthEast","M","Waiter/Waitress","Yes",39,1,60781,1,1,1,1,"MARRIED",0,1100,25,53.35,323,3,800,3,1,3,700,4,800,22595.25,"HIGH"
"CU8599","STERLING","SCHULTZ","DC","NorthEast","M","Cashier","Yes",35,1,67054,3,1,1,3,"DIVORCED",0,1850,25,55.13,914,4,2000,5,1,3,1500,1,2000,20763.5,"MEDIUM"
"CU2194","DIRK","WEBSTER","CA","West","M","Waiter/Waitress","Yes",39,0,68515,3,1,1,3,"MARRIED",0,1972,25,53.48,807,2,1000,4,1,1,1000,2,522,26528.75,"HIGH"
"CU15061","LEOLA","STRANGE","WI","Midwest","F","DBA","Yes",48,1,59371,1,1,1,1,"DIVORCED",0,5100,1149,55.05,1967,5,3570,5,1,2,1000,3,1500,23142.75,"HIGH"
"CU4913","ARTHUR","WOODY","MI","Midwest","M","Programmer/Developer","Yes",31,0,62921,3,1,1,3,"MARRIED",0,2050,25,54.56,1250,3,1800,5,1,3,500,3,350,24330.25,"HIGH"
"CU14853","TONY","CHILDS","NY","NorthEast","M","Programmer/Developer","Yes",21,0,63784,3,1,0,3,"SINGLE",0,500,25,53.3,201,3,0,3,0,2,1000,6,0,13546,"LOW"
"CU13817","SANTOS","BERNSTEIN","CA","West","M","PROF-18","Yes",28,0,71650,3,1,1,3,"MARRIED",0,500,25,53.15,0,9,1050,2,1,2,1000,1,1050,26212.5,"HIGH"
"CU4126","KATRINA","MARTINEZ","WI","Midwest","F","Programmer/Developer","Yes",22,1,69586,4,1,1,4,"DIVORCED",0,3400,26,53.74,1775,4,4000,4,1,1,900,1,4000,18596.5,"MEDIUM"
"CU13373","RAYMOND","MCCRAY","OH","Midwest","M","Programmer/Developer","Yes",27,1,74119,3,1,0,3,"SINGLE",0,500,25,53.03,145,4,0,2,0,2,1500,1,0,11729.75,"LOW"
"CU6380","CORTNEY","SADLER","MI","Midwest","F","PROF-16","Yes",32,1,66526,1,1,2,1,"DIVORCED",0,2550,25,54.6,1401,3,2500,5,2,1,500,0,750,33331.5,"VERY HIGH"
"CU267","ADOLPH","CORREA","MN","West","M","PROF-8","Yes",73,1,64632,3,1,1,4,"DIVORCED",0,2968,542,54.93,2276,2,3200,5,1,1,1000,0,1087,24458,"HIGH"
"CU2361","NICKY","OVERTON","NY","NorthEast","M","Programmer/Developer","Yes",25,0,60651,3,1,1,3,"SINGLE",0,500,25,53.37,180,12,500,3,1,2,500,3,500,23162.75,"HIGH"
"CU11797","RENETTA","JEFFERSON","DC","NorthEast","F","Not specified","Yes",57,0,64951,1,1,1,1,"DIVORCED",0,5200,25,55.04,2618,2,3100,5,1,4,1000,4,2400,30437.75,"VERY HIGH"
"CU225","BARBAR","DRISCOLL","CA","West","F","Veterinarian","Yes",29,0,63299,5,1,1,5,"DIVORCED",0,3100,25,54.99,1046,2,3500,5,1,1,2000,0,1000,21224.75,"MEDIUM"
"CU11596","LES","FINLEY","DC","NorthEast","M","PROF-8","Yes",39,1,65689,3,1,1,4,"MARRIED",0,1250,25,54.64,441,12,1600,5,1,3,1500,1,1600,21322.25,"MEDIUM"
"CU11214","CARIE","ASHBY","MI","Midwest","F","DBA","Yes",31,0,71733,1,1,1,1,"MARRIED",0,750,25,53.57,333,8,1300,4,1,3,1500,1,1300,29533.25,"HIGH"
"CU967","BUFFY","WANG","NY","NorthEast","F","PROF-15","Yes",69,1,68848,1,1,1,1,"MARRIED",0,4750,95,54.27,1392,5,1800,5,1,1,1500,0,850,27612,"HIGH"
"CU685","MARYLOUISE","MYERS","NY","NorthEast","F","Software Engineer","Yes",37,0,72236,5,1,1,5,"MARRIED",0,2401,25,56.61,3702,4,5000,6,1,1,3000,0,1,24259,"HIGH"
"CU15165","LYNDON","ARELLANO","NV","Southwest","M","IT Staff","Yes",20,1,60676,1,1,1,1,"MARRIED",0,500,333,54.39,444,2,1000,5,1,2,1000,1,1000,20669,"MEDIUM"
"CU9932","ARNOLD","HALL","OH","Midwest","M","Programmer/Developer","Yes",25,1,58796,3,1,0,3,"SINGLE",0,700,25,53.38,250,5,0,3,0,3,1000,1,0,7699,"LOW"
"CU12479","BENITO","CRANDALL","NY","NorthEast","M","Fireman","Yes",21,0,64674,3,1,1,3,"MARRIED",0,650,25,53.21,0,1,1107,3,1,2,1000,1,1107,23768.5,"HIGH"
"CU8259","CHET","MCRAE","CA","West","M","Programmer/Developer","Yes",21,0,68654,3,1,0,3,"SINGLE",0,540,25,53.39,246,17,0,4,0,2,1000,1,0,14763.5,"MEDIUM"
"CU13121","DUSTIN","BEST","CA","West","M","Programmer/Developer","Yes",42,0,65822,3,0,0,3,"SINGLE",0,250,25,53.02,0,6,0,2,0,1,600,1,0,16155.5,"MEDIUM"
"CU14887","BRONWYN","HINOJOSA","MS","South","F","IT Staff","Yes",48,1,62345,1,1,1,1,"MARRIED",0,9000,25,58.5,4993,1,10000,6,1,4,5000,1,3000,23886.25,"HIGH"
