"PART_SN","DEFECTIVE","TORQUE_DEVIATION_PSI","OXIDE_CHROMATE_DPI","PAINT_PSI","DRYING_TIME_MIN","SOURCE","AMT_COATING","NOZZLE_PRESS_PSI","PAINT_ROBOT_NUM","EDUCATION_NUM","OPERATOR","EQUIPMENT","HOURS_PER_WEEK","SUPPLIER","SHIFT","GENDER"
2437,"0",0,1225.35,35,68,"U.S.",103,66118,"ROBO_PAINT_6",10,"BECKETTON","ROBO_PAINT_6",25,"SHERWIN_PNT","3RD_SHIFT","FEMALE"
2438,"0",0,1444.68,68,193,"U.S.",133,99870,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
2439,"0",0,1444.53,53,140,"U.S.",104,296282,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2440,"1",0,1444.58,58,158,"China",146,160724,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","2ND_SHIFT","MALE"
2441,"1",99999,1256.49,10049,97,"U.S.",100134,166330,"ROBO_PAINT_6",9,"MALAKY","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2442,"0",0,1225.5,50,108,"El-Sal.",70,207473,"ROBO_PAINT_22",10,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2443,"0",0,1225.5,50,108,"U.S.",60,266926,"ROBO_PAINT_22",10,"SCHILLER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2444,"0",0,1369.52,52,130,"U.S.",102,157886,"AUTO_PAINT_C",12,"MALAKY","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
2445,"0",0,1156.69,69,146,"U.S.",70,223046,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
2446,"0",0,1444.53,53,140,"U.S.",94,24562,"AUTO_PAINT_C",13,"MALAKY","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
2447,"0",0,1156.49,49,97,"U.S.",97,133584,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
2448,"0",0,841.44,44,43,"China",41,173858,"ROBO_PAINT_22",4,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2449,"1",0,961.46,46,65,"U.S.",57,170174,"ROBO_PAINT_22",6,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2450,"0",0,1225.45,45,95,"U.S.",48,220517,"AUTO_PAINT_B",10,"?","AUTO_PAINT_B",35,"BEST_PAINT","?","FEMALE"
2767,"0",0,1225.96,96,232,"U.S.",118,28035,"ROBO_PAINT_22",10,"BREUSKI","ROBO_PAINT_22",86,"SHERWIN_PNT","2ND_SHIFT","MALE"
2768,"0",0,1156.39,39,73,"U.S.",47,34918,"AUTO_PAINT_B",9,"OBRIEN","AUTO_PAINT_B",30,"BEST_PAINT","1ST_SHIFT","FEMALE"
2769,"0",0,1225.5,50,108,"U.S.",98,141420,"ROBO_PAINT_22",10,"BARGER","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
2770,"0",0,1225.55,55,122,"U.S.",145,195835,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",45,"ACME_INC","2ND_SHIFT","MALE"
2771,"0",0,1156.49,49,97,"U.S.",43,71650,"AUTO_PAINT_B",9,"BREUSKI","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
2772,"0",0,961.46,46,65,"U.S.",83,148590,"AUTO_PAINT_C",6,"CHRISTIAN","AUTO_PAINT_C",40,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
2773,"0",0,1156.49,49,97,"U.S.",135,175273,"AUTO_PAINT_C",9,"JOHNSKY","AUTO_PAINT_C",40,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
2774,"1",0,1156.49,49,97,"U.S.",106,211668,"ROBO_PAINT_6",9,"JOHNSKY","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2775,"0",0,1225.48,48,103,"U.S.",110,77313,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",38,"ACME_INC","1ST_SHIFT","FEMALE"
2776,"0",0,1156.29,29,49,"U.S.",169,187424,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",20,"SHERWIN_PNT","1ST_SHIFT","MALE"
2777,"1",0,1225.5,50,108,"U.S.",75,205950,"ROBO_PAINT_22",10,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2778,"0",0,1156.13,13,10,"U.S.",142,179981,"ROBO_PAINT_22",9,"?","ROBO_PAINT_22",4,"SHERWIN_PNT","?","MALE"
2779,"1",0,1444.18,18,18,"U.S.",120,241998,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",5,"SHERWIN_PNT","2ND_SHIFT","MALE"
2780,"0",0,1225.55,55,122,"U.S.",88,112271,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2781,"1",0,1444.58,58,158,"U.S.",107,173005,"ROBO_PAINT_22",13,"HANNER","ROBO_PAINT_22",45,"SHERWIN_PNT","3RD_SHIFT","MALE"
2782,"1",0,1445.03,103,316,"U.S.",120,48093,"ROBO_PAINT_14",13,"CHRISTIAN","ROBO_PAINT_14",90,"BEST_PAINT","1ST_SHIFT","MALE"
2783,"0",0,1024.77,77,132,"U.S.",58,42485,"ROBO_PAINT_22",7,"BRADY","ROBO_PAINT_22",70,"SHERWIN_PNT","2ND_SHIFT","MALE"
2784,"0",0,1156.49,49,97,"U.S.",59,358124,"AUTO_PAINT_A",9,"MALAKY","AUTO_PAINT_A",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2785,"0",0,1225.27,27,46,"U.S.",115,96552,"AUTO_PAINT_B",10,"JOHNSKY","AUTO_PAINT_B",17,"ACME_INC","1ST_SHIFT","FEMALE"
2786,"1",0,1444.63,63,176,"U.S.",130,53835,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2787,"0",0,1089.48,48,86,"U.S.",50,109532,"AUTO_PAINT_B",8,"CHRISTIAN","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
2788,"0",0,1156.49,49,97,"U.S.",83,238959,"ROBO_PAINT_6",9,"HANNER","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2789,"1",4386,1160.96,496,117,"U.S.",4481,255847,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",48,"SHERWIN_PNT","1ST_SHIFT","MALE"
2790,"0",0,1156.44,44,85,"U.S.",149,185336,"AUTO_PAINT_A",9,"OBRIEN","AUTO_PAINT_A",35,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
2791,"1",4787,1449.35,535,151,"U.S.",4911,194630,"ROBO_PAINT_14",13,"BARGER","ROBO_PAINT_14",43,"BEST_PAINT","3RD_SHIFT","FEMALE"
2792,"0",0,1156.29,29,49,"U.S.",115,159755,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",20,"SHERWIN_PNT","1ST_SHIFT","MALE"
2793,"0",0,1156.29,29,49,"U.S.",45,163665,"AUTO_PAINT_B",9,"?","AUTO_PAINT_B",20,"BEST_PAINT","?","FEMALE"
2794,"0",3781,1229.28,428,108,"U.S.",3834,262280,"ROBO_PAINT_6",10,"?","ROBO_PAINT_6",40,"SHERWIN_PNT","?","FEMALE"
2795,"0",0,1369.57,57,146,"U.S.",144,162816,"ROBO_PAINT_22",12,"BECKETTON","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2796,"1",0,1369.52,52,130,"U.S.",105,182570,"ROBO_PAINT_22",12,"BARGER","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
2797,"0",0,1444.53,53,140,"South",117,152744,"AUTO_PAINT_A",13,"OBRIEN","AUTO_PAINT_A",40,"ACME_INC","1ST_SHIFT","FEMALE"
2798,"0",0,1024.17,17,19,"U.S.",32,152171,"AUTO_PAINT_B",7,"BARGER","AUTO_PAINT_B",10,"BEST_PAINT","3RD_SHIFT","MALE"
2799,"0",0,1521.64,64,189,"U.S.",186,176059,"AUTO_PAINT_C",14,"RAMIREZ","AUTO_PAINT_C",50,"ACME_INC","3RD_SHIFT","FEMALE"
2800,"1",0,1225.5,50,108,"Jamaica",108,401623,"ROBO_PAINT_22",10,"LOPEZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2801,"0",0,1156.29,29,49,"U.S.",135,184242,"AUTO_PAINT_C",9,"MALAKY","AUTO_PAINT_C",20,"CARTER","1ST_SHIFT","FEMALE"
2802,"0",0,1296.61,61,149,"U.S.",118,164693,"ROBO_PAINT_22",11,"CHRISTIAN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2803,"1",0,1444.73,73,211,"U.S.",137,100793,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",60,"SHERWIN_PNT","3RD_SHIFT","MALE"
2804,"0",0,1156.49,49,97,"Mexico",59,152855,"AUTO_PAINT_B",9,"BRADY","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2805,"0",0,1225.5,50,108,"U.S.",65,252284,"ROBO_PAINT_22",10,"BARGER","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
2806,"1",7688,1233.24,824,122,"U.S.",7831,61474,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2807,"1",0,1444.53,53,140,"U.S.",104,92003,"ROBO_PAINT_6",13,"BRADY","ROBO_PAINT_6",40,"SHERWIN_PNT","WEEKEND_A","FEMALE"
2808,"0",0,1225.5,50,108,"U.S.",53,118693,"AUTO_PAINT_B",10,"SCHILLER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
2809,"0",0,1225.5,50,108,"U.S.",88,108293,"AUTO_PAINT_B",10,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2810,"1",7298,1451.83,783,140,"U.S.",7477,198145,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2811,"0",0,961.46,46,65,"U.S.",74,120451,"AUTO_PAINT_C",6,"MALAKY","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","3RD_SHIFT","FEMALE"
2812,"0",0,1156.39,39,73,"U.S.",81,179358,"AUTO_PAINT_C",9,"SCHILLER","AUTO_PAINT_C",30,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
2813,"1",0,1296.47,47,107,"U.S.",138,213290,"ROBO_PAINT_6",11,"RAMIREZ","ROBO_PAINT_6",36,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2814,"0",0,1225.25,25,41,"Mexico",63,245628,"AUTO_PAINT_B",10,"LOPEZ","AUTO_PAINT_B",15,"BEST_PAINT","1ST_SHIFT","MALE"
2815,"0",0,1681.68,68,225,"U.S.",108,216858,"ROBO_PAINT_14",16,"RAMIREZ","ROBO_PAINT_14",52,"BEST_PAINT","1ST_SHIFT","MALE"
2816,"0",0,1225.5,50,108,"U.S.",170,192052,"ROBO_PAINT_6",10,"?","ROBO_PAINT_6",40,"SHERWIN_PNT","?","FEMALE"
2817,"0",0,1296.66,66,163,"U.S.",72,90980,"ROBO_PAINT_14",11,"HANNER","ROBO_PAINT_14",55,"ACME_INC","1ST_SHIFT","FEMALE"
2818,"0",0,1156.49,49,97,"U.S.",106,105381,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
2819,"0",0,1444.51,51,133,"U.S.",75,237720,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",38,"BEST_PAINT","1ST_SHIFT","MALE"
2820,"1",0,1296.51,51,119,"U.S.",140,204322,"ROBO_PAINT_22",11,"SCHILLER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2821,"0",0,1296.51,51,119,"U.S.",127,164682,"ROBO_PAINT_14",11,"RAMIREZ","ROBO_PAINT_14",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
2822,"0",0,1024.47,47,76,"U.S.",60,56121,"AUTO_PAINT_C",7,"CHRISTIAN","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","MALE"
2823,"0",0,1156.49,49,97,"U.S.",146,178771,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
2824,"1",0,1444.53,53,140,"U.S.",254,188044,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
2825,"0",0,1156.74,74,158,"U.S.",70,377850,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",65,"SHERWIN_PNT","1ST_SHIFT","MALE"
2826,"0",4101,1160.69,469,122,"U.S.",4155,556660,"AUTO_PAINT_A",9,"BRADY","AUTO_PAINT_A",50,"BEST_PAINT","1ST_SHIFT","MALE"
2827,"0",0,1444.53,53,140,"U.S.",169,254285,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
2828,"0",0,1156.54,54,109,"U.S.",90,91836,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",45,"ACME_INC","1ST_SHIFT","MALE"
2829,"0",0,1225.3,30,54,"U.S.",83,79923,"ROBO_PAINT_22",10,"OBRIEN","ROBO_PAINT_22",20,"SHERWIN_PNT","1ST_SHIFT","MALE"
2830,"0",0,1296.59,59,143,"U.S.",162,184948,"ROBO_PAINT_14",11,"?","ROBO_PAINT_14",48,"ACME_INC","?","MALE"
2831,"0",0,1156.49,49,97,"U.S.",101,101320,"AUTO_PAINT_C",9,"HANNER","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
2832,"0",0,1156.49,49,97,"U.S.",50,318915,"AUTO_PAINT_C",9,"MALAKY","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2833,"0",3464,1159.95,395,97,"U.S.",3586,28683,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2834,"1",0,1444.73,73,211,"Greece",156,96359,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
2835,"0",0,1296.71,71,178,"U.S.",143,270142,"AUTO_PAINT_C",11,"BRADY","AUTO_PAINT_C",60,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
2836,"0",0,1225.5,50,108,"U.S.",68,280699,"AUTO_PAINT_C",10,"?","AUTO_PAINT_C",40,"BEST_PAINT","?","FEMALE"
2837,"0",0,1156.49,49,97,"P.Rico.",106,151087,"AUTO_PAINT_A",9,"RAMIREZ","AUTO_PAINT_A",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
2838,"0",0,1156.49,49,97,"U.S.",86,283293,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2839,"0",0,1296.61,61,149,"?",94,220631,"ROBO_PAINT_14",11,"MALAKY","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","MALE"
2840,"0",0,1444.53,53,140,"U.S.",143,409505,"ROBO_PAINT_14",13,"BARGER","ROBO_PAINT_14",40,"ACME_INC","3RD_SHIFT","MALE"
2841,"0",0,841.64,64,65,"U.S.",60,93272,"ROBO_PAINT_22",4,"OBRIEN","ROBO_PAINT_22",60,"SHERWIN_PNT","SWING","MALE"
2842,"0",0,1156.49,49,97,"U.S.",97,75742,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2843,"0",0,1156.49,49,97,"U.S.",83,60313,"AUTO_PAINT_C",9,"CHRISTIAN","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","MALE"
2844,"0",0,1156.49,49,97,"U.S.",50,113936,"AUTO_PAINT_B",9,"SCHILLER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
2845,"0",0,1156.43,43,83,"U.S.",43,143360,"AUTO_PAINT_B",9,"JOHNSKY","AUTO_PAINT_B",34,"BEST_PAINT","1ST_SHIFT","FEMALE"
2846,"0",2597,1228.15,315,122,"U.S.",2650,203924,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
2847,"0",0,1225.4,40,81,"U.S.",85,62165,"AUTO_PAINT_A",10,"OBRIEN","AUTO_PAINT_A",30,"BEST_PAINT","1ST_SHIFT","MALE"
2848,"1",0,1600.65,65,203,"U.S.",191,310774,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2849,"0",0,900.15,15,14,"?",93,194312,"ROBO_PAINT_14",5,"CHRISTIAN","ROBO_PAINT_14",10,"INDUSTRIAL_SPPLS","1ST_SHIFT","MALE"
2850,"0",0,1156.55,55,112,"U.S.",63,268726,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",46,"SHERWIN_PNT","1ST_SHIFT","MALE"
2851,"0",0,1156.49,49,97,"Domin-R",88,112731,"ROBO_PAINT_14",9,"MALAKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
2852,"0",0,1681.56,56,173,"U.S.",108,220754,"AUTO_PAINT_B",16,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2853,"1",0,1600.75,75,243,"U.S.",165,103111,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",60,"SHERWIN_PNT","2ND_SHIFT","MALE"
2854,"0",0,1156.49,49,97,"U.S.",140,96099,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
2855,"0",0,1156.27,27,44,"U.S.",144,114994,"ROBO_PAINT_22",9,"SCHILLER","ROBO_PAINT_22",18,"SHERWIN_PNT","1ST_SHIFT","MALE"
2856,"0",0,1225.5,50,108,"U.S.",83,335625,"ROBO_PAINT_14",10,"?","ROBO_PAINT_14",40,"ACME_INC","?","FEMALE"
2857,"1",0,1296.51,51,119,"U.S.",96,204590,"ROBO_PAINT_6",11,"MALAKY","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2858,"0",0,1156.59,59,122,"U.S.",61,263552,"ROBO_PAINT_14",9,"HANNER","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","MALE"
2859,"0",0,1444.53,53,140,"U.S.",78,190143,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2860,"0",0,1444.63,63,176,"U.S.",104,131425,"ROBO_PAINT_22",13,"JOHNSKY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2861,"0",0,1156.24,24,36,"U.S.",140,24050,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",15,"INDUSTRIAL_SPPLS","SWING","FEMALE"
2862,"0",0,1444.53,53,140,"U.S.",81,69847,"AUTO_PAINT_B",13,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2863,"0",0,1225.55,55,122,"U.S.",130,349502,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",45,"BEST_PAINT","1ST_SHIFT","MALE"
2864,"0",0,1296.61,61,149,"U.S.",116,98061,"ROBO_PAINT_22",11,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
2865,"0",0,1156.59,59,122,"?",92,195124,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",50,"BEST_PAINT","2ND_SHIFT","MALE"
2866,"1",0,1156.49,49,97,"U.S.",92,149909,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2867,"0",0,1225.48,48,103,"U.S.",73,180916,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",38,"AHERN_PAINT_SUPPLIES","3RD_SHIFT","FEMALE"
2868,"1",7298,1163.89,789,122,"U.S.",7379,143486,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2869,"0",0,1156.39,39,73,"U.S.",52,64520,"AUTO_PAINT_B",9,"HANNER","AUTO_PAINT_B",30,"BEST_PAINT","1ST_SHIFT","MALE"
2870,"0",0,1444.51,51,133,"U.S.",81,232914,"ROBO_PAINT_6",13,"HANNER","ROBO_PAINT_6",38,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2871,"0",0,841.39,39,38,"U.S.",30,341187,"ROBO_PAINT_14",4,"BECKETTON","ROBO_PAINT_14",35,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
2872,"0",0,1225.35,35,68,"U.S.",53,231160,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",25,"BEST_PAINT","1ST_SHIFT","MALE"
2873,"0",0,1444.58,58,158,"U.S.",124,296212,"ROBO_PAINT_22",13,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2874,"0",0,1225.5,50,108,"U.S.",83,112383,"ROBO_PAINT_22",10,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2875,"0",0,1156.69,69,146,"U.S.",79,301614,"ROBO_PAINT_22",9,"MALAKY","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
2876,"0",0,1225.5,50,108,"U.S.",140,258883,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
2877,"1",7688,1164.18,818,97,"U.S.",7780,27305,"ROBO_PAINT_22",9,"BREUSKI","ROBO_PAINT_22",40,"SHERWIN_PNT","2ND_SHIFT","MALE"
2878,"0",0,1681.86,86,302,"U.S.",184,249935,"ROBO_PAINT_22",16,"RAMIREZ","ROBO_PAINT_22",70,"SHERWIN_PNT","1ST_SHIFT","MALE"
2879,"0",0,961.46,46,65,"Colum.",38,167031,"ROBO_PAINT_14",6,"JOHNSKY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2880,"0",2635,844.06,306,41,"U.S.",2659,296045,"ROBO_PAINT_22",4,"CHRISTIAN","ROBO_PAINT_22",38,"SHERWIN_PNT","1ST_SHIFT","MALE"
2881,"0",0,1156.49,49,97,"U.S.",43,170125,"AUTO_PAINT_B",9,"OBRIEN","AUTO_PAINT_B",40,"BEST_PAINT","SWING","MALE"
2882,"1",7298,1452.03,803,211,"U.S.",7422,43712,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
2883,"1",0,1444.53,53,140,"U.S.",120,397877,"ROBO_PAINT_22",13,"HANNER","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
2884,"1",0,1444.57,57,154,"U.S.",140,60001,"AUTO_PAINT_C",13,"OBRIEN","AUTO_PAINT_C",44,"ACME_INC","1ST_SHIFT","MALE"
2885,"0",0,1225.6,60,135,"U.S.",70,791084,"AUTO_PAINT_B",10,"CHRISTIAN","AUTO_PAINT_B",50,"BEST_PAINT","1ST_SHIFT","MALE"
2886,"1",0,1444.63,63,176,"U.S.",98,97521,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2887,"0",0,1089.43,43,76,"U.S.",118,61885,"AUTO_PAINT_A",8,"BECKETTON","AUTO_PAINT_A",35,"ACME_INC","1ST_SHIFT","MALE"
2888,"0",0,841.07,7,3,"U.S.",67,37170,"ROBO_PAINT_14",4,"?","ROBO_PAINT_14",3,"ACME_INC","?","MALE"
2889,"1",0,1024.42,42,66,"U.S.",81,100067,"ROBO_PAINT_6",7,"MALAKY","ROBO_PAINT_6",35,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2890,"0",0,1521.54,54,151,"U.S.",189,169785,"ROBO_PAINT_14",14,"?","ROBO_PAINT_14",40,"BEST_PAINT","?","FEMALE"
2891,"0",0,1225.5,50,108,"U.S.",55,96862,"AUTO_PAINT_B",10,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","WEEKEND_A","FEMALE"
2892,"0",0,841.44,44,43,"U.S.",36,487085,"AUTO_PAINT_C",4,"CHRISTIAN","AUTO_PAINT_C",40,"BEST_PAINT","SWING","MALE"
2893,"0",0,1156.49,49,97,"U.S.",92,115849,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2894,"0",0,1156.49,49,97,"U.S.",47,109952,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2895,"1",0,1225.55,55,122,"U.S.",105,198692,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","2ND_SHIFT","MALE"
2896,"1",27828,1472.51,2851,193,"U.S.",28036,218490,"ROBO_PAINT_14",13,"BRADY","ROBO_PAINT_14",55,"ACME_INC","1ST_SHIFT","MALE"
2897,"1",0,1156.89,89,194,"?",59,153078,"AUTO_PAINT_B",9,"HANNER","AUTO_PAINT_B",80,"BEST_PAINT","1ST_SHIFT","MALE"
2898,"0",0,1600.23,23,32,"Italy",94,114838,"ROBO_PAINT_14",15,"RAMIREZ","ROBO_PAINT_14",8,"BEST_PAINT","1ST_SHIFT","FEMALE"
2899,"1",7688,1164.18,818,97,"U.S.",7819,172333,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2900,"0",0,1024.27,27,38,"U.S.",32,115630,"AUTO_PAINT_B",7,"HANNER","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","MALE"
2901,"0",0,1156.39,39,73,"U.S.",54,143062,"AUTO_PAINT_B",9,"MALAKY","AUTO_PAINT_B",30,"BEST_PAINT","2ND_SHIFT","MALE"
2902,"0",0,1156.54,54,109,"U.S.",133,169133,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2903,"0",0,1156.44,44,85,"U.S.",72,117779,"AUTO_PAINT_B",9,"BECKETTON","AUTO_PAINT_B",35,"BEST_PAINT","1ST_SHIFT","FEMALE"
2904,"0",0,1444.53,53,140,"U.S.",172,142717,"AUTO_PAINT_C",13,"HANNER","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
